50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.98393,,,,,,,,,,,,a5a3fc3f-ed86-4794-be07-6dccfbe3e7ff,2771,,,"[91.1, 57.3]",3857292,66,,,,-2.3380146,,Left Foot,,,,"[85.7, 51.7]",,Ground Pass,,7.77946,,,,Joshua Kimmich,5579.0,,,,,Recovery,2,From Throw In,Serge Gnabry,8400.0,Right Wing Back,138,Germany,770,['6e413cb1-8e65-4686-b2b4-a0916e41035d'],32,,,,,,,,,,,,,,,,,,Germany,770,00:21:32.786,Pass,
,,,,,,,,,,,,,,,,1.004573,,,,,,,,,,,,8a09a995-5cea-4fee-99c4-576ba2b27acb,2774,,,"[85.7, 51.7]",3857292,66,,,,0.23624526,,Right Foot,,,,"[96.5, 54.3]",,Ground Pass,,11.108555,,,,Mario Götze,8227.0,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Center Defensive Midfield,138,Germany,770,"['50e78aba-df85-4dd7-a0df-e66d00a2efb8', '8b5e1d8a-e2d5-4212-a6b1-154cb8cb26ab']",33,,,,,,,,,,,,,,,,,,Germany,770,00:21:33.770,Pass,True
,,,,,,,,,,,,,,,,0.974147,,,,,,,,,,,,273dba88-e649-4cc3-9cd8-97df10ef5532,2776,,,"[96.5, 54.3]",3857292,66,,,,1.5875546,,Right Foot,,,,"[96.2, 72.2]",,Ground Pass,,17.902514,,,,Serge Gnabry,8400.0,,,,,,2,From Throw In,Mario Götze,8227.0,Right Center Midfield,138,Germany,770,['15b97961-5be4-4048-8c3d-d3a3f03a0dc2'],34,,,,,,,,,,,,,,,,,,Germany,770,00:21:34.775,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,31063fc9-3df7-481e-8ccb-44066deb5504,2779,,,"[97.1, 72.2]",3857292,66,,,,-2.5923462,,Right Foot,,,,"[85.5, 65.1]",,Ground Pass,,13.600368,,,,Joshua Kimmich,5579.0,,,,,,2,From Throw In,Serge Gnabry,8400.0,Right Wing Back,138,Germany,770,['127425cb-496e-428d-be64-525f5348385d'],38,,,,,,,,,,,,,,,,,,Germany,770,00:21:38.585,Pass,
,,,,,,,,,,,,,,,,1.939344,,,,,,,,,,,,05157859-5902-415e-8103-01614becdb0b,2782,,,"[85.3, 49.2]",3857292,66,,,,1.1214335,,Right Foot,,,,"[92.1, 63.3]",,Ground Pass,,15.654073,,,,Mario Götze,8227.0,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Center Defensive Midfield,138,Germany,770,['770a0c94-b91d-47e5-9cb2-51534bae3bbc'],44,,,,,,,,,,,,,,,,,,Germany,770,00:21:44.960,Pass,
,,,,,,,,,,,,,,,,1.075422,,,,,,,,,,,,2ce7ad0e-f83f-46f5-96f6-71fdff637e36,2785,,,"[93.9, 62.8]",3857292,66,,,,-1.2179531,34dd3f72-f2c1-4450-ac06-6e4efe12307d,Right Foot,True,,,"[105.5, 31.3]",,Low Pass,,33.56799,,,,Kai Havertz,8966.0,True,,,,,2,From Throw In,Mario Götze,8227.0,Right Center Midfield,138,Germany,770,['3a31c00a-19a1-44a0-b7ca-46bd8066fc51'],48,,,,,,,,,,,,,,,,,,Germany,770,00:21:48.339,Pass,
,,,,,,,,,,,,,,,,3.880383,,,,,,,,,,,,2c8ab2e0-ee9a-4fd7-816d-9f94b346d56e,2790,,,"[7.0, 36.1]",3857292,67,True,,,-0.1780058,,Right Foot,,,,"[73.7, 24.1]",,High Pass,,67.77087,,Incomplete,,Joel Nathaniel Campbell Samuels,5581.0,,,,,Goal Kick,2,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,139,Costa Rica,795,"['7c9afaf6-2d0e-4d7b-959a-6c25e0be9d13', '8a22e0b9-903c-402c-9e51-0dd83a85ed45']",22,,,,,,,,,,,,,,,,,,Costa Rica,795,00:22:22.088,Pass,
,,,,,,,,,,,,,,,,1.748877,,,,,,,,,,,,8a22e0b9-903c-402c-9e51-0dd83a85ed45,2793,,,"[46.4, 56.0]",3857292,67,,,True,3.0276604,,,,,,"[26.3, 58.3]",,Low Pass,,20.231165,,,,Lukas Klostermann,8507.0,,,,,Recovery,2,Regular Play,Joshua Kimmich,5579.0,Center Defensive Midfield,140,Germany,770,"['1e70c27c-41a6-4fe9-9ae1-7815278ea32e', '2c8ab2e0-ee9a-4fd7-816d-9f94b346d56e', '41cf020e-e7c0-48cf-bb1f-7dac9bce6729']",25,,,,,,,,,,,,,,,,,,Germany,770,00:22:25.969,Pass,True
,,,,,,,,,,,,,,,,1.232515,,,,,,,,,,,,48f6d2fc-1f0f-4270-befa-e9975c3bb290,2796,,,"[23.4, 57.3]",3857292,67,,,,-2.6464593,,Left Foot,,,,"[3.4, 46.5]",,Ground Pass,,22.729715,,,,Manuel Neuer,5570.0,,,,,,2,Regular Play,Lukas Klostermann,8507.0,Right Center Back,140,Germany,770,['88cf505a-1965-4fcd-af3c-03694b165dc6'],28,,,,,,,,,,,,,,,,,,Germany,770,00:22:28.865,Pass,
,,,,,,,,,,,,,,,,1.411684,,,,,,,,,,,,d43a2402-13e0-452c-892b-11fc2361cea7,2799,,,"[4.4, 42.5]",3857292,67,,,,-0.7976225,,Right Foot,,,,"[24.6, 21.8]",,Ground Pass,,28.922829,,,,Antonio Rüdiger,3167.0,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,140,Germany,770,['5d071a0f-5288-4ff0-8050-a11de534b962'],31,,,,,,,,,,,,,,,,,,Germany,770,00:22:31.636,Pass,
,,,,,,,,,,,,,,,,1.813502,,,,,,,,,,,,01e8131e-4f11-4660-aeac-998d2defd357,2802,,,"[35.4, 9.2]",3857292,67,,,,0.65457076,,Left Foot,,,,"[44.0, 15.8]",,Ground Pass,,10.840664,,,,Jamal Musiala,39565.0,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,140,Germany,770,['e17353ba-0bce-4d87-b62e-ae14af3554ae'],34,,,,,,,,,,,,,,,,,,Germany,770,00:22:34.618,Pass,
,,,,,,,,,,,,,,,,1.031587,,,,,,,,,,,,93be2d00-d858-4cbc-8036-55dbd995989a,2805,,,"[73.5, 29.0]",3857292,67,,,,1.153704,,Right Foot,,,,"[84.4, 53.6]",,Ground Pass,,26.90669,,,,Mario Götze,8227.0,,,,,,2,Regular Play,Jamal Musiala,39565.0,Left Center Midfield,140,Germany,770,['151b7de4-0b4d-460e-9836-ca8b2cdd6c11'],41,,,,,,,,,,,,,,,,,,Germany,770,00:22:41.165,Pass,
,,,,,,,,,,,,,,,,1.029095,,,,,,,,,,,,aa1a39b4-2a77-468a-b46f-ebbfafa7c16c,2808,,,"[91.6, 54.1]",3857292,67,,,,1.2571757,,Right Foot,,,,"[95.2, 65.2]",,Ground Pass,,11.66919,,,,Serge Gnabry,8400.0,,,,,,2,Regular Play,Mario Götze,8227.0,Right Center Midfield,140,Germany,770,['1324115c-ed4f-4c07-a1d8-a2d501b36fc3'],43,,,,,,,,,,,,,,,,,,Germany,770,00:22:43.982,Pass,
,,,,,,,,,,,,,,,,0.755159,,,,,,,,,,,,3d66b2b7-cc6f-4f79-ab3c-cbdf9716208b,2816,,,"[117.2, 54.6]",3857292,67,,,,-1.226149,,Right Foot,True,,,"[120.0, 46.8]",,Low Pass,,8.28734,,Out,,,,,,,,,2,Regular Play,Serge Gnabry,8400.0,Right Wing Back,140,Germany,770,,49,,,,,,,,,,,,,,,,,,Germany,770,00:22:49.692,Pass,
,,,,,,,,,,,,,,,,5.591924,,,,,,,,,,,,bd13d65d-e97f-4d7e-9cb1-ae94dd9ef6c7,2817,,,"[7.0, 36.1]",3857292,68,,,,-0.38994855,,Right Foot,,,,"[83.4, 4.7]",,High Pass,,82.60097,,Unknown,,Johan Alberto Venegas Ulloa,5595.0,,,,,Goal Kick,2,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,141,Costa Rica,795,['85f97891-c1ce-4a75-810d-1341f80eb361'],21,,,,,,,,,,,,,,,,,,Costa Rica,795,00:23:21.282,Pass,
,,,,,,,,,,,,,,,,3.132954,,,,,,,,,,,,a351bc6e-c7d3-4df0-8b46-4d6eca729a37,2821,,,"[81.8, 4.7]",3857292,69,,,,1.1102664,,Left Foot,,,,"[107.3, 56.1]",,High Pass,,57.377785,,,,Kendall Jamaal Waston Manley,6328.0,,True,,,Free Kick,2,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,142,Costa Rica,795,['fbd094b4-13f6-44ae-a0ce-d3e4eccc0b6f'],1,,,,,,,,,,,,,,,,,,Costa Rica,795,00:24:01.407,Pass,
,,,,,,,,,,,,,,,,0.900849,,,,,,,,,,,,7bc27622-71b4-4f46-9275-a60a6bb70d58,2824,,,"[107.3, 56.1]",3857292,69,,,True,-1.2659934,,,,,,"[110.1, 47.2]",,High Pass,,9.330059,,Incomplete,,Bryan Oviedo,5836.0,,,,,,2,From Free Kick,Kendall Jamaal Waston Manley,6328.0,Right Center Back,142,Costa Rica,795,"['54075020-0899-4f7c-a912-151897ba5acf', 'f77ae6f3-d39b-4569-8cd1-06583aeec98d', 'f8b390a2-5327-480d-8f8f-37eae751b82b']",4,,,,,,,,,,,,,,,,,,Costa Rica,795,00:24:04.540,Pass,True
,,,,,,,,,,,,,,,,4.610634,,,,,,,,,,,,b3cbf6e1-f974-4a63-a609-3120a30af5d1,2835,,,"[60.0, 40.0]",3857292,70,True,,,-1.8643854,,Right Foot,,,,"[56.1, 27.1]",,Ground Pass,,13.476646,,,,Jamal Musiala,39565.0,,,,,Kick Off,2,From Kick Off,Niclas Füllkrug,8546.0,Right Center Forward,143,Germany,770,['f06afab0-f5b7-4d3e-8a3e-cc8d1b38645d'],59,,,,,,,,,,,,,,,,,,Germany,770,00:25:59.092,Pass,
,,,,,,,,,,,,,,,,2.326892,,,,,,,,,,,,c7a4ea14-e5b7-497a-a576-f704ba9bea12,2837,,,"[73.0, 26.3]",3857292,71,,,,2.4324794,,Other,,,,"[56.1, 40.8]",,Ground Pass,,22.267914,,,,Niklas Süle,6322.0,,,,,,2,From Kick Off,Jamal Musiala,39565.0,Left Center Midfield,143,Germany,770,['1b7acfd5-1324-405b-901d-826298ed6868'],5,,,,,,,,,,,,,,,,,,Germany,770,00:26:05.872,Pass,
,,,,,,,,,,,,,,,,2.124562,,,,,,,,,,,,7cb6b283-e5db-4dc6-9428-f134f822be50,2840,,,"[55.8, 41.0]",3857292,71,,,,1.00748,,Right Foot,,,,"[64.2, 54.3]",,Ground Pass,,15.730543,,,,Lukas Klostermann,8507.0,,,,,,2,From Kick Off,Niklas Süle,6322.0,Center Back,143,Germany,770,['34d38b4c-ecf3-4193-9dea-eb9cc4a0338f'],8,,,,,,,,,,,,,,,,,,Germany,770,00:26:08.530,Pass,
,,,,,,,,,,,,,,,,0.951179,,,,,,,,,,,,213a18ff-a3d4-4e9d-ad08-dc6de7a185c3,2843,,,"[64.8, 54.3]",3857292,71,,,,-1.8364261,,Right Foot,,,,"[61.1, 40.7]",,Ground Pass,,14.094325,,,,Niklas Süle,6322.0,,,,,,2,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,143,Germany,770,['6b4c0f82-761f-4abe-9e29-a3efaa56b0b8'],11,,,,,,,,,,,,,,,,,,Germany,770,00:26:11.108,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,384c9ac7-f31e-4e75-b615-4c94577794e0,2846,,,"[76.9, 28.6]",3857292,71,,,,-1.1202294,,Right Foot,,,,"[90.3, 0.9]",,Ground Pass,,30.770927,,,,Leroy Sané,3053.0,,,,,,2,From Kick Off,Niklas Süle,6322.0,Center Back,143,Germany,770,['542acdf0-abb5-4a4b-8b72-0a7c3d31513d'],16,,,,,,,,,,,,,,,,,,Germany,770,00:26:16.251,Pass,
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,1ea6c216-24d8-4a7c-8aa9-9c0ffdf329c6,2854,,,"[38.8, 8.2]",3857292,71,,,,1.1429424,,Right Foot,,,,"[52.8, 38.9]",,Ground Pass,,33.741516,,,,Niklas Süle,6322.0,,,,,,2,From Kick Off,Antonio Rüdiger,3167.0,Left Center Back,143,Germany,770,['3731e0ee-d652-4bd2-8f9a-4ff7fdccdf5e'],25,,,,,,,,,,,,,,,,,,Germany,770,00:26:25.736,Pass,
,,,,,,,,,,,,,,,,2.015984,,,,,,,,,,,,530915bd-8d3e-49dd-80f3-815fb3fa2305,2857,,,"[53.8, 40.8]",3857292,71,,,,0.8318294,,Right Foot,,,,"[77.4, 66.7]",,Ground Pass,,35.03955,,,,Mario Götze,8227.0,,,,,,2,From Kick Off,Niklas Süle,6322.0,Center Back,143,Germany,770,['922c05e4-290c-43fd-8a08-964b995c6e56'],28,,,,,,,,,,,,,,,,,,Germany,770,00:26:28.992,Pass,
,,,,,,,,,,,,,,,,1.814619,,,,,,,,,,,,37d9265a-70c7-4988-aa8d-9c1e5221a7eb,2860,,,"[84.5, 73.2]",3857292,71,,,,-2.3943925,,Right Foot,,,,"[68.2, 58.1]",,Ground Pass,,22.21936,,,,Lukas Klostermann,8507.0,,,,,,2,From Kick Off,Mario Götze,8227.0,Right Center Midfield,143,Germany,770,['17351a07-0977-4c8b-a2c1-393e7426a8f4'],33,,,,,,,,,,,,,,,,,,Germany,770,00:26:33.514,Pass,
,,,,,,,,,,,,,,,,1.621997,,,,,,,,,,,,dbb28d2f-4e3d-4fbf-85bb-424bc24cbf1f,2863,,,"[69.2, 55.1]",3857292,71,,,,-2.041437,,Right Foot,,,,"[63.4, 43.7]",,Ground Pass,,12.790622,,,,Niklas Süle,6322.0,,,,,,2,From Kick Off,Lukas Klostermann,8507.0,Right Center Back,143,Germany,770,['c7a43f31-5c8d-47e3-a29c-e1482fb6f998'],35,,,,,,,,,,,,,,,,,,Germany,770,00:26:35.679,Pass,
,,,,,,,,,,,,,,,,1.99418,,,,,,,,,,,,14185c55-879e-4152-b23a-89f1c5f2f17b,2866,,,"[63.4, 43.6]",3857292,71,,,,-1.4039934,,Right Foot,,,,"[66.7, 24.0]",,Ground Pass,,19.875864,,,,Antonio Rüdiger,3167.0,,,,,,2,From Kick Off,Niklas Süle,6322.0,Center Back,143,Germany,770,['aa426c93-09b4-4b8c-9e7f-87ef515541ab'],37,,,,,,,,,,,,,,,,,,Germany,770,00:26:37.516,Pass,
,,,,,,,,,,,,,,,,1.925847,,,,,,,,,,,,bbbfb97a-314d-4a85-b47e-666b11fe3f5d,2869,,,"[69.7, 22.3]",3857292,71,,,,1.4189986,,Right Foot,,,,"[75.1, 57.6]",,Ground Pass,,35.710644,,,,Niklas Süle,6322.0,,,,,,2,From Kick Off,Antonio Rüdiger,3167.0,Left Center Back,143,Germany,770,['4eff75bf-1252-4c1f-90d1-c30ff09638e8'],41,,,,,,,,,,,,,,,,,,Germany,770,00:26:41.088,Pass,
,,,,,,,,,,,,,,,,1.261326,,,,,,,,,,,,130abf45-58d3-454e-9860-cacce7f2438f,2872,,,"[76.1, 57.0]",3857292,71,,,,-1.2832205,,Right Foot,,,,"[80.3, 42.8]",,Ground Pass,,14.808105,,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Niklas Süle,6322.0,Center Back,143,Germany,770,['f1ffb9b3-548a-4063-89e6-0783882014a1'],44,,,,,,,,,,,,,,,,,,Germany,770,00:26:44.065,Pass,
,,,,,,,,,,,,,,,,1.221915,,,,,,,,,,,,e96d5c7c-e438-4588-b917-36921ffeb58f,2875,,,"[80.3, 42.1]",3857292,71,,,,1.2710779,,Right Foot,,,,"[89.2, 70.9]",,Ground Pass,,30.143822,,,,Serge Gnabry,8400.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Center Defensive Midfield,143,Germany,770,['7dd6a7c0-a5ef-44a5-b7d3-7a943c9fbab1'],46,,,,,,,,,,,,,,,,,,Germany,770,00:26:46.634,Pass,
,,,,,,,,,,,,,,,,1.628389,,,,,,,,,,,,1d14036a-3702-4605-b159-daba8345b281,2878,,,"[89.2, 71.1]",3857292,71,,,,-2.0344439,,Right Foot,,,,"[79.5, 51.7]",,Ground Pass,,21.68986,,,,Joshua Kimmich,5579.0,,,,,,2,From Kick Off,Serge Gnabry,8400.0,Right Wing Back,143,Germany,770,['7eb983d0-40b6-4798-a929-4c088f46cfb4'],48,,,,,,,,,,,,,,,,,,Germany,770,00:26:48.860,Pass,
,,,,,,,,,,,,,,,,2.21352,,,,,,,,,,,,8b42a98e-ea2b-4057-9153-df28695e0b9e,2881,,,"[84.8, 42.5]",3857292,71,,,,-1.3356729,,Right Foot,,,,"[93.4, 6.6]",,Ground Pass,,36.915714,,,,Leroy Sané,3053.0,,,,,,2,From Kick Off,Joshua Kimmich,5579.0,Center Defensive Midfield,143,Germany,770,['0e73cc2a-1b52-4ac5-812b-644bc3abb2ea'],54,,,,,,,,,,,,,,,,,,Germany,770,00:26:54.621,Pass,
,,,,,,,,,,,,,,,,1.164702,,,,,,,,,,,,a81485ab-96cf-4882-9e6c-a21233c79547,2884,,,"[93.2, 6.1]",3857292,71,,,,1.1016086,,Left Foot,True,,,"[107.8, 34.9]",,High Pass,,32.289318,,,,Kai Havertz,8966.0,,,,,,2,From Kick Off,Leroy Sané,3053.0,Left Wing Back,143,Germany,770,['4e65ff89-b1fe-460e-9c7c-0180f1c8da77'],57,,,,,,,,,,,,,,,,,,Germany,770,00:26:57.862,Pass,
,,,,,,,,,,,,,,,,0.625184,,,,,,,,,,,,583ff5a8-61f5-4a35-ac76-1f28da8e2fde,2889,,,"[96.3, 32.9]",3857292,72,,,,0.84693176,,Head,,,,"[106.2, 44.1]",,Low Pass,,14.948244,,,,Niclas Füllkrug,8546.0,,,,,Recovery,2,From Kick Off,Joshua Kimmich,5579.0,Center Defensive Midfield,143,Germany,770,['44cb73c3-7776-4747-bf5a-d71c227b1d0a'],1,,,,,,,,,,,,,,,,,,Germany,770,00:27:01.852,Pass,
,,,,,,,,,,,,,,,,0.593373,,,,,,,,,,,,c9bcdbb5-5e24-40a8-af1f-d0f5713dd9fa,2892,,,"[106.5, 44.7]",3857292,72,,,,-0.99172205,c4228b37-0848-4956-88be-b9de989cdb03,Right Foot,,,,"[109.9, 39.5]",True,Low Pass,,6.2128897,,,,Kai Havertz,8966.0,,,,,,2,From Kick Off,Niclas Füllkrug,8546.0,Right Center Forward,143,Germany,770,"['16cd8d67-0d28-4ea6-be95-397348e4813b', '2a663de1-f76d-4b1b-8be5-1c25b80f985e']",2,,,,,,,,,,,,,,,,,,Germany,770,00:27:02.477,Pass,True
,,,,,,,,,,,,,,,,4.678399,,,,,,,,,,,,3705e2a4-8878-4d35-88ff-92c500f23f32,2897,,,"[61.0, 40.1]",3857292,72,True,,,-2.782822,,Right Foot,,,,"[29.8, 28.4]",,Ground Pass,,33.321613,,,,Juan Pablo Vargas Campos,27163.0,,,,,Kick Off,2,From Kick Off,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,144,Costa Rica,795,['b9589aec-ddd7-46c4-9d88-61fc475f2756'],49,,,,,,,,,,,,,,,,,,Costa Rica,795,00:27:49.579,Pass,
,,,,,,,,,,,,,,,,1.684691,,,,,,,,,,,,b4e10af9-2264-479f-8809-5d80031e3b9f,2899,,,"[29.9, 25.5]",3857292,72,,,,0.0045976685,,Left Foot,,,,"[73.4, 25.7]",,High Pass,,43.50046,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,2,From Kick Off,Juan Pablo Vargas Campos,27163.0,Left Center Back,144,Costa Rica,795,['0f1fc473-6032-4f0b-99ec-430090656a3a'],55,,,,,,,,,,,,,,,,,,Costa Rica,795,00:27:55.268,Pass,
,,,,,,,,,,,,,,,,2.403463,,,,,,,,,,,,159ebcce-9fe9-4f0b-9eb1-7152897415a4,2903,,,"[68.2, 4.5]",3857292,72,,,,0.072599456,,Left Foot,,,,"[95.7, 6.5]",,Ground Pass,,27.572632,,Pass Offside,,Johan Alberto Venegas Ulloa,5595.0,,,,,,2,From Kick Off,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,144,Costa Rica,795,['3f2a426e-4701-48f2-bae4-459ea6a4b8b6'],58,,,,,,,,,,,,,,,,,,Costa Rica,795,00:27:58.997,Pass,
,,,,,,,,,,,,,,,,3.603737,,,,,,,,,,,,3db25a0b-04d5-4cef-b669-894a52a96ddb,2907,,,"[25.7, 74.9]",3857292,73,True,,,-0.8397663,,Right Foot,,,,"[67.4, 28.4]",,High Pass,,62.459106,,,,Joshua Kimmich,5579.0,,True,,,Free Kick,2,From Free Kick,Niklas Süle,6322.0,Center Back,145,Germany,770,['fc3742c9-ed2f-4feb-922c-fd684c13e4f6'],39,,,,,,,,,,,,,,,,,,Germany,770,00:28:39.177,Pass,
,,,,,,,,,,,,,,,,0.8351,,,,,,,,,,,,0144718c-4073-4b86-9fce-ceee4cd89235,2909,,,"[71.1, 27.9]",3857292,73,,,,-0.47783107,,Left Foot,,,,"[82.3, 22.1]",,Ground Pass,,12.612692,,,,Jamal Musiala,39565.0,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Center Defensive Midfield,145,Germany,770,['9a93351f-1c82-458b-8545-eb850ef91bdd'],42,,,,,,,,,,,,,,,,,,Germany,770,00:28:42.781,Pass,
,,,,,,,,,,,,,,,,0.810639,,,,,,,,,,,,4af0068a-253a-44e2-a01e-0eab52c19065,2916,,,"[93.2, 7.7]",3857292,73,,,,1.1876197,,Right Foot,,,,"[98.4, 20.6]",,Low Pass,,13.90863,,,,Leroy Sané,3053.0,,,,,,2,From Free Kick,Jamal Musiala,39565.0,Left Center Midfield,145,Germany,770,['cf4619d8-b0b5-47aa-bfbe-822bb7f3ff76'],50,,,,,,,,,,,,,,,,,,Germany,770,00:28:50.677,Pass,
,,,,,,,,,,,,,,,,0.495787,,,,,,,,,,,,87e14a2d-4c57-48d9-adea-559f5876749f,2919,,,"[98.4, 20.6]",3857292,73,,,,2.0963802,,Right Foot,,,,"[95.5, 25.6]",,Ground Pass,,5.7801385,,,,Jamal Musiala,39565.0,,,,,,2,From Free Kick,Leroy Sané,3053.0,Left Wing Back,145,Germany,770,['cea9b38d-d15e-446f-b91f-6c42de203484'],51,,,,,,,,,,,,,,,,,,Germany,770,00:28:51.983,Pass,
,,,,,,,,,,,,,,,,5.863054,,,,,,,,,,,,c469d212-eb68-4aff-9426-87c53858ca7a,2929,,,"[7.0, 36.1]",3857292,74,True,,,-0.36049086,,Right Foot,,,,"[83.4, 7.3]",,High Pass,,81.648026,,,,Ronald Alberto Matarrita Ulate,15477.0,,,,,Goal Kick,2,From Goal Kick,Keylor Navas Gamboa,5597.0,Goalkeeper,146,Costa Rica,795,['3971ed70-4dd7-4e32-86bb-ae842783d6d6'],19,,,,,,,,,,,,,,,,,,Costa Rica,795,00:29:19.762,Pass,
,,,,,,,,,,,,,,,,0.566941,,,,,,,,,,,,70dfc1d9-1d2c-4d69-82ac-1aacd3a647a6,2931,,,"[83.4, 5.2]",3857292,74,,,,2.7912784,,Left Foot,,,,"[78.2, 7.1]",,Low Pass,,5.5362444,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,2,From Goal Kick,Ronald Alberto Matarrita Ulate,15477.0,Left Wing,146,Costa Rica,795,['aee8d1ec-01e6-40ff-9bb0-995c2fc6a421'],25,,,,,,,,,,,,,,,,,,Costa Rica,795,00:29:25.657,Pass,
,,,,,,,,,,,,,,,,0.703181,,,,,,,,,,,,c3a9a234-5833-4768-82e2-001dd4606636,2936,,,"[43.1, 69.8]",3857292,74,,,,-1.3539227,,Right Foot,,,,"[44.4, 63.9]",,Ground Pass,,6.041523,,,,Joshua Kimmich,5579.0,,,,,Recovery,2,Regular Play,Mario Götze,8227.0,Right Center Midfield,147,Germany,770,['53ec83e6-ca89-466b-a675-90ac3dc53a57'],27,,,,,,,,,,,,,,,,,,Germany,770,00:29:27.463,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,77918ae1-e658-4606-a51e-2f779586b426,2939,,,"[44.8, 63.5]",3857292,74,,,,-1.8552282,,Right Foot,,,,"[36.0, 33.4]",,Ground Pass,,31.360006,,,,Antonio Rüdiger,3167.0,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Center Defensive Midfield,147,Germany,770,['612572ed-9748-41ee-bee0-aee20cdd491d'],28,,,,,,,,,,,,,,,,,,Germany,770,00:29:28.492,Pass,
,,,,,,,,,,,,,,,,1.320468,,,,,,,,,,,,610ccf41-83fd-43e6-bf6c-4988f9c46f86,2941,,,"[36.0, 33.2]",3857292,74,,,,1.4457688,,Left Foot,,,,"[38.3, 51.5]",,Ground Pass,,18.44397,,Incomplete,,Niclas Füllkrug,8546.0,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,147,Germany,770,"['20357fb7-5680-4c79-b557-c34472ae2e67', 'a7a37e69-2786-484b-a4c7-0b426ac7a444']",30,,,,,,,,,,,,,,,,,,Germany,770,00:29:30.092,Pass,
,,,,,,,,,,,,,,,,1.663461,,,,,,,,,,,,811524ea-c80a-418c-9408-6e17aa8cfd98,2946,,,"[99.9, 13.2]",3857292,74,,,,-2.6415238,,Right Foot,,,,"[90.2, 7.9]",,Ground Pass,,11.053506,,,,Joel Nathaniel Campbell Samuels,5581.0,,,,,,2,Regular Play,Ronald Alberto Matarrita Ulate,15477.0,Left Wing,148,Costa Rica,795,['9f75f8b3-541f-422e-b105-f32fba64c776'],34,,,,,,,,,,,,,,,,,,Costa Rica,795,00:29:34.366,Pass,
,,,,,,,,,,,,,,,,1.508566,,,,,,,,,,,,b9fa8379-5e6e-4bc9-bc62-31de263c9ec6,2950,,,"[99.3, 8.6]",3857292,74,,,,1.6103796,,Left Foot,,,,"[98.9, 18.7]",,Ground Pass,,10.107918,,,,Yeltsin Ignacio Tejeda Valverde,5839.0,,,,,,2,Regular Play,Joel Nathaniel Campbell Samuels,5581.0,Center Forward,148,Costa Rica,795,['8a5b7f32-f0d9-47b4-b02e-600c10200c43'],37,,,,,,,,,,,,,,,,,,Costa Rica,795,00:29:37.476,Pass,
