50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.297405,,,,,,,,,,,caf810ec-3eac-4dfe-8b0d-e6099eb64e76,106,,"[54.2, 55.8]",3857269,4,,,,1.2074032,,Left Foot,,,"[62.3, 77.1]",,Ground Pass,,22.788155,,,Silvan Widmer,7796.0,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,11,Switzerland,773,['398c9ba2-028f-4c07-912e-87c07716d472'],13,,,,,,,,,,,,,,,,,Switzerland,773,00:04:13.459,Pass,
,,,,,,,,,,,,,,,,,1.2383,,,,,,,,,,,f1ad2d99-7ccd-434c-9192-3b3f08deee40,109,,"[56.8, 74.2]",3857269,4,,,,-2.8526173,,Right Foot,,,"[42.0, 69.8]",,Ground Pass,,15.4402075,,,Manuel Obafemi Akanji,5549.0,,,,,1,From Free Kick,Silvan Widmer,7796.0,Right Back,11,Switzerland,773,['d707c280-6087-45d1-b9ce-b6f76a36e922'],16,,,,,,,,,,,,,,,,,Switzerland,773,00:04:16.238,Pass,
,,,,,,,,,,,,,,,,,1.921149,,,,,,,,,,,8ec6583d-41be-468f-84b5-d7eb7a6c6b45,112,,"[31.5, 61.2]",3857269,4,,,,-1.5178157,,Left Foot,,,"[32.9, 34.8]",,Ground Pass,,26.437096,,,Nico Elvedi,8814.0,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Right Center Back,11,Switzerland,773,['da8f1d4f-0eca-45bd-9106-212a94764332'],19,,,,,,,,,,,,,,,,,Switzerland,773,00:04:19.211,Pass,
,,,,,,,,,,,,,,,,,1.646542,,,,,,,,,,,dc943308-b718-4e5c-9747-fc236c7f7743,115,,"[32.9, 34.6]",3857269,4,,,,-1.1107917,,Right Foot,,,"[43.8, 12.6]",,Ground Pass,,24.552189,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,1,From Free Kick,Nico Elvedi,8814.0,Left Center Back,11,Switzerland,773,['5b1e4d9d-b88b-42dc-9f92-56565a21a5e8'],22,,,,,,,,,,,,,,,,,Switzerland,773,00:04:22.134,Pass,
,,,,,,,,,,,,,,,,,0.892507,,,,,,,,,,,b00f8a43-79ab-478f-96cb-64f01b14c5a6,118,,"[45.0, 15.5]",3857269,4,,,,2.0074234,,Left Foot,,,"[41.5, 23.0]",,Ground Pass,,8.276473,,,Granit Xhaka,3500.0,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,11,Switzerland,773,['49ac5e5b-75d7-4cd6-81a8-7925762a8150'],23,,,,,,,,,,,,,,,,,Switzerland,773,00:04:23.900,Pass,
,,,,,,,,,,,,,,,,,3.680586,,,,,,,,,,,493c7c8c-90db-4c4a-b54f-de6396e31df6,121,,"[41.5, 23.0]",3857269,4,,,,-0.0057580937,,Left Foot,,,"[93.6, 22.7]",,High Pass,,52.100864,Incomplete,,Breel-Donald Embolo,5545.0,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,11,Switzerland,773,"['db99bac7-cd0e-4635-bade-5cc2a593e0db', 'ff90b85d-32c8-4ff6-a696-319bdbbc6513']",24,,,,,,,,,,,,,,,,,Switzerland,773,00:04:24.924,Pass,
,,,,,,,,,,,,,,,,,4.510187,,,,,,,,,,,5fc85228-64f5-4304-afbd-d6561ee83395,127,,"[68.4, 0.1]",3857269,4,,,,0.24287672,,,,,"[113.2, 11.2]",,High Pass,,46.154633,Incomplete,,,,,,,Throw-in,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,12,Switzerland,773,['8f0c89d0-6ff5-464e-a519-fcd85a3f8d66'],37,,,,,,,,,,,,,,,,,Switzerland,773,00:04:37.751,Pass,
,,,,,,,,,,,,,,,,,1.620687,,,,,,,,,,,8f0c89d0-6ff5-464e-a519-fcd85a3f8d66,128,,"[6.9, 68.9]",3857269,4,,,,-1.7842433,,Left Foot,,,"[2.5, 48.6]",,Ground Pass,,20.771374,,,Alisson Ramsés Becker,5547.0,,,,Recovery,1,Regular Play,Marcos Aoás Corrêa,4372.0,Right Center Back,13,Brazil,781,"['5fc85228-64f5-4304-afbd-d6561ee83395', 'bc11da57-ac8c-496e-ae1f-7e468d1c3676']",42,,,,,,,,,,,,,,,,,Brazil,781,00:04:42.261,Pass,
,,,,,,,,,,,,,,,,,1.136839,,,,,,,,,,,9ad4e74d-875a-4816-b617-9346ca17d213,131,,"[6.5, 47.2]",3857269,4,,,,1.0398746,,Right Foot,,,"[12.9, 58.1]",,Ground Pass,,12.640016,Incomplete,,Éder Gabriel Militão,13620.0,,,,,1,Regular Play,Alisson Ramsés Becker,5547.0,Goalkeeper,13,Brazil,781,"['1e8b4190-85de-4e52-9c0e-11a3a4c0c6c5', '82f7ea7d-7ce5-4e58-93a6-fa43c8c116e5']",44,,,,,,,,,,,,,,,,,Brazil,781,00:04:44.180,Pass,
,,,,,,,,,,,,,,,,,0.43384,,,,,,,,,,,1e8b4190-85de-4e52-9c0e-11a3a4c0c6c5,133,,"[107.2, 22.0]",3857269,4,,,,1.060308,,Left Foot,,,"[111.4, 29.5]",,Ground Pass,,8.595929,Incomplete,,Ricardo Iván Rodríguez Araya,5544.0,,,,Recovery,1,Regular Play,Ruben Vargas,30401.0,Left Wing,13,Brazil,781,"['0c93587d-d4da-47a9-a44e-8b14409f1894', '9ad4e74d-875a-4816-b617-9346ca17d213', 'd64e01fe-6bcc-4e4e-9bd0-106f3871309e']",45,,,,,,,,,,,,,,,,,Switzerland,773,00:04:45.317,Pass,
,,,,,,,,,,,,,,,,,1.326837,,,,,,,,,,,4071e6cc-75c6-44ac-8874-ecc2ad8a51f8,137,,"[10.8, 52.5]",3857269,4,,,,0.8750449,,Right Foot,,,"[27.0, 71.9]",,Ground Pass,,25.274492,,,Raphael Dias Belloli,10595.0,,,,,1,Regular Play,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,13,Brazil,781,['1be90439-b431-44f9-a0d2-865bd484d0a6'],46,,,,,,,,,,,,,,,,,Brazil,781,00:04:46.918,Pass,
,,,,,,,,,,,,,,,,,0.650542,,,,,,,,,,,f2ac57a3-2115-45cc-aa4c-9ea932f38a2f,141,,"[25.8, 71.7]",3857269,4,,,,-1.5359267,,Left Foot,,,"[26.1, 63.1]",,Ground Pass,,8.605231,,,Frederico Rodrigues Santos,9904.0,,,,,1,Regular Play,Raphael Dias Belloli,10595.0,Right Wing,13,Brazil,781,"['6fa0bbac-d232-4e39-a5c2-8e732d8d13ad', '707e4b93-12ba-4094-9f31-22f597092f8a']",49,,,,,,,,,,,,,,,,,Brazil,781,00:04:49.409,Pass,True
,,,,,,,,,,,,,,,,,2.090632,,,,,,,,,,,1e3a0aef-7b5a-4637-bb5e-1fab3996bf93,144,,"[26.1, 63.1]",3857269,4,,,,2.1267319,,Left Foot,,,"[15.6, 80.0]",,Ground Pass,,19.89623,Out,,Éder Gabriel Militão,13620.0,,,,,1,Regular Play,Frederico Rodrigues Santos,9904.0,Right Center Midfield,13,Brazil,781,['c6d9e337-946b-4fbb-a79d-e7adcb7aa9b5'],50,,,,,,,,,,,,,,,,,Brazil,781,00:04:50.140,Pass,
,,,,,,,,,,,,,,,,,1.368539,,,,,,,,,,,fdcfc709-069f-46aa-b298-a4fcbad23a9c,146,,"[104.0, 0.1]",3857269,4,True,,,1.2708492,,,,,"[107.0, 9.8]",,Low Pass,,10.153324,,,Granit Xhaka,3500.0,,,,Throw-in,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Switzerland,773,['94c7c8a2-1ba2-4690-986d-e5ba6552285c'],54,,,,,,,,,,,,,,,,,Switzerland,773,00:04:54.576,Pass,
,,,,,,,,,,,,,,,,,0.662525,,,,,,,,,,,8b4d1693-24b5-466a-a7bc-db93c3a18112,148,,"[100.3, 8.4]",3857269,4,,,,-0.456072,,Right Foot,,,"[105.6, 5.8]",,High Pass,,5.903389,,,Ruben Vargas,30401.0,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,14,Switzerland,773,['2ee7b90d-2401-4ce7-afb1-ff0a548928bf'],56,,,,,,,,,,,,,,,,,Switzerland,773,00:04:56.093,Pass,
,,,,,,,,,,,,,,,,,1.119528,,,,,,,,,,,2093e857-3f58-43c4-9953-6caef8f5a23e,151,,"[105.6, 5.8]",3857269,4,,,,2.4950795,,Head,,,"[100.3, 9.8]",,High Pass,,6.64003,,,Granit Xhaka,3500.0,,,,,1,From Throw In,Ruben Vargas,30401.0,Left Wing,14,Switzerland,773,['8cba6467-9534-49c3-a55d-b6375c4d76b8'],56,,,,,,,,,,,,,,,,,Switzerland,773,00:04:56.836,Pass,
,,,,,,,,,,,,,,,,,0.859223,,,,,,,,,,,ad5de874-a7c1-4d1b-8a9c-68b772976d45,155,,"[99.8, 8.2]",3857269,4,,,,-3.0598083,,Right Foot,,,"[87.6, 7.2]",,Ground Pass,,12.240915,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,14,Switzerland,773,"['1d9e3c0e-fce1-4dd5-aaea-efe504d2835b', '26371cdd-b49f-4d9b-830d-bf2d23610e5e']",59,,,,,,,,,,,,,,,,,Switzerland,773,00:04:59.032,Pass,True
,,,,,,,,,,,,,,,,,0.809839,,,,,,,,,,,f44c961d-dd6b-40e4-b87e-5a1b264049d9,158,,"[87.6, 7.2]",3857269,5,,,,2.7490942,,Left Foot,,,"[69.0, 14.9]",,Ground Pass,,20.130821,,,Nico Elvedi,8814.0,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Switzerland,773,['602a9247-9510-49e2-bcbe-e23cb945d99f'],0,,,,,,,,,,,,,,,,,Switzerland,773,00:05:00.932,Pass,
,,,,,,,,,,,,,,,,,1.122531,,,,,,,,,,,8bc904e9-5eda-4f82-b5d9-6f0559277bc8,161,,"[69.0, 17.9]",3857269,5,,,,1.8353803,,Right Foot,,,"[63.5, 38.2]",,Ground Pass,,21.031881,,,Manuel Obafemi Akanji,5549.0,,,,,1,From Throw In,Nico Elvedi,8814.0,Left Center Back,14,Switzerland,773,['cf992737-742c-4500-a360-e029e72bce65'],2,,,,,,,,,,,,,,,,,Switzerland,773,00:05:02.487,Pass,
,,,,,,,,,,,,,,,,,1.064551,,,,,,,,,,,5d73238b-cb9f-43bf-87b4-4ddc2379685a,165,,"[55.1, 36.6]",3857269,5,,,,-1.508807,,Right Foot,,,"[56.0, 22.1]",,Ground Pass,,14.5279045,,,Nico Elvedi,8814.0,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Right Center Back,14,Switzerland,773,"['56ce94d8-469d-46a9-8e48-aefd67fa9c37', '9eff81b3-007f-45dd-bddc-31685bb3fcee']",5,,,,,,,,,,,,,,,,,Switzerland,773,00:05:05.406,Pass,True
,,,,,,,,,,,,,,,,,0.858929,,,,,,,,,,,80eebc48-d40d-4ef6-a220-9aaf2dd60a58,168,,"[64.0, 13.7]",3857269,5,,,,-1.2782346,,Right Foot,,,"[66.5, 5.4]",,Ground Pass,,8.668333,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,1,From Throw In,Nico Elvedi,8814.0,Left Center Back,14,Switzerland,773,['14d283bf-46e1-4430-b9d3-54371d1a24d4'],8,,,,,,,,,,,,,,,,,Switzerland,773,00:05:08.518,Pass,
,,,,,,,,,,,,,,,,,3.510572,,,,,,,,,,,f4a2e300-2e86-47b7-b15e-0d5624b011b1,171,,"[67.0, 10.7]",3857269,5,,,,0.05139503,,Right Foot,,,"[115.6, 13.2]",,High Pass,,48.664257,Incomplete,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,14,Switzerland,773,['6a955dcc-234f-4e40-9972-fe8424da4685'],12,,,,,,,,,,,,,,,,,Switzerland,773,00:05:12.231,Pass,
,,,,,,,,,,,,,,,,,1.037087,,,,,,,,,,,17d017c7-e64d-4aa1-b112-8fa49ed0f8ba,174,,"[120.0, 0.1]",3857269,5,,,,1.7397391,3b347c3e-4bfd-45f4-adbb-9f0cce8500a7,Right Foot,,,"[114.9, 30.0]",,High Pass,True,30.331831,,,Silvan Widmer,7796.0,True,,Inswinging,Corner,1,From Corner,Ruben Vargas,30401.0,Left Wing,15,Switzerland,773,['cbfad82c-ab73-4f5e-afe1-f95360cd79a4'],46,,,,,,,,,,,,,,,,,Switzerland,773,00:05:46.726,Pass,
,,,,,,,,,,,,,,,,,2.495981,,,,,,,,,,,a4e93c91-20b0-4efb-b26c-04e0486e7d95,178,,"[6.0, 44.0]",3857269,5,,,,-1.2348287,,Right Foot,,,"[17.0, 12.5]",,Ground Pass,,33.365402,,,Alex Sandro Lobo Silva,6945.0,,,,Goal Kick,1,From Goal Kick,Alisson Ramsés Becker,5547.0,Goalkeeper,16,Brazil,781,['8f84a584-50c5-4f16-813d-4a1a64528c6e'],57,,,,,,,,,,,,,,,,,Brazil,781,00:05:57.289,Pass,
,,,,,,,,,,,,,,,,,1.067092,,,,,,,,,,,2e9783e6-a586-4011-ac58-19b920a43ed5,181,,"[23.7, 11.8]",3857269,6,,,,2.2851532,,Left Foot,,,"[11.3, 26.1]",,Ground Pass,,18.927494,,,Thiago Emiliano da Silva,3295.0,,,,,1,From Goal Kick,Alex Sandro Lobo Silva,6945.0,Left Back,16,Brazil,781,['b43ea0fc-69b3-44ae-a435-802e86e7f800'],3,,,,,,,,,,,,,,,,,Brazil,781,00:06:03.524,Pass,
,,,,,,,,,,,,,,,,,1.720683,,,,,,,,,,,41e6b439-f997-4d63-9e93-1782a1dbfbd2,184,,"[15.9, 25.2]",3857269,6,,,,1.3370532,,Left Foot,,,"[22.4, 52.5]",,Ground Pass,,28.063143,,,Marcos Aoás Corrêa,4372.0,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['2fa481f5-97a5-4657-a293-a0802f58fb80'],6,,,,,,,,,,,,,,,,,Brazil,781,00:06:06.350,Pass,
,,,,,,,,,,,,,,,,,1.676962,,,,,,,,,,,081237dd-9f88-4be9-bfe3-2b6310825d79,187,,"[23.3, 53.6]",3857269,6,,,,-1.5269374,,Right Foot,,,"[24.7, 21.7]",,Ground Pass,,31.930706,,,Thiago Emiliano da Silva,3295.0,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,16,Brazil,781,['024e97d3-4b80-49b5-a504-91acb5f111d3'],9,,,,,,,,,,,,,,,,,Brazil,781,00:06:09.617,Pass,
,,,,,,,,,,,,,,,,,1.254976,,,,,,,,,,,c4b0a9ea-12b0-40f8-b504-48ff727db575,190,,"[29.6, 17.8]",3857269,6,,,,-1.0235875,,Right Foot,,,"[38.8, 2.7]",,Ground Pass,,17.681911,,,Alex Sandro Lobo Silva,6945.0,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['cb655b9c-2088-4c7e-8756-c86fc3d2e18b'],13,,,,,,,,,,,,,,,,,Brazil,781,00:06:13.030,Pass,
,,,,,,,,,,,,,,,,,0.95762,,,,,,,,,,,0bcb456d-378b-499d-8418-2683834b7af5,193,,"[39.7, 5.0]",3857269,6,,,,0.6455758,,Left Foot,,,"[47.4, 10.8]",,Ground Pass,,9.64002,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,1,From Goal Kick,Alex Sandro Lobo Silva,6945.0,Left Back,16,Brazil,781,['b2e28009-4bfb-4424-ae8f-95c8a80253af'],15,,,,,,,,,,,,,,,,,Brazil,781,00:06:15.108,Pass,
,,,,,,,,,,,,,,,,,1.165406,,,,,,,,,,,afc6ab04-1001-4f43-8db0-ca1f8c9cb722,195,,"[47.4, 10.8]",3857269,6,,,,2.876979,,Left Foot,,,"[31.9, 15.0]",,Ground Pass,,16.058954,,,Thiago Emiliano da Silva,3295.0,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,16,Brazil,781,['8beab83a-2d5f-4063-ac7a-a147d47ef04c'],16,,,,,,,,,,,,,,,,,Brazil,781,00:06:16.066,Pass,
,,,,,,,,,,,,,,,,,1.345088,,,,,,,,,,,1c70a31b-a5b0-43e2-b42c-26439ef41441,198,,"[34.2, 19.1]",3857269,6,,,,1.7338916,,Left Foot,,,"[31.6, 34.9]",,Ground Pass,,16.012495,,,Marcos Aoás Corrêa,4372.0,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['b75cd314-7b35-486f-b37f-4ad0127f6fec'],20,,,,,,,,,,,,,,,,,Brazil,781,00:06:20.084,Pass,
,,,,,,,,,,,,,,,,,1.452354,,,,,,,,,,,bc4983b3-c7e6-405c-bad7-92eaa7a1c9ef,201,,"[33.3, 38.2]",3857269,6,,,,-1.1769277,,Right Foot,,,"[39.7, 22.8]",,Ground Pass,,16.67693,,,Thiago Emiliano da Silva,3295.0,,,,,1,From Goal Kick,Marcos Aoás Corrêa,4372.0,Right Center Back,16,Brazil,781,['0f7b5622-4ed2-4c44-a402-8abcf9b837b8'],23,,,,,,,,,,,,,,,,,Brazil,781,00:06:23.769,Pass,
,,,,,,,,,,,,,,,,,1.380315,,,,,,,,,,,a9b7eeb1-177e-40e6-ac0c-6761623253e8,204,,"[46.2, 18.4]",3857269,6,,,,-0.21576619,,Right Foot,,,"[60.8, 15.2]",,Ground Pass,,14.946571,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,1,From Goal Kick,Thiago Emiliano da Silva,3295.0,Left Center Back,16,Brazil,781,['af71713b-8978-45b6-8056-4070661a6b11'],26,,,,,,,,,,,,,,,,,Brazil,781,00:06:26.851,Pass,
,,,,,,,,,,,,,,,,,0.51693,,,,,,,,,,,30e5eb92-0a50-4900-ab48-7e4818c10c3f,208,,"[62.6, 15.7]",3857269,6,,,,2.5973122,,Left Foot,,,"[55.0, 20.3]",,Ground Pass,,8.883693,,,Carlos Henrique Casimiro,5539.0,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,16,Brazil,781,"['44a5ff8e-b543-4e93-96ab-b2a3821ab2c2', 'fef565eb-3179-4615-86d7-2c9537ef5336']",28,,,,,,,,,,,,,,,,,Brazil,781,00:06:28.348,Pass,True
,,,,,,,,,,,,,,,,,1.397911,,,,,,,,,,,d5357d51-7ff0-42bc-9455-fd36888b42a4,211,,"[55.0, 20.3]",3857269,6,,,,-0.7330899,,Right Foot,,,"[75.1, 2.2]",,High Pass,,27.048475,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,1,From Goal Kick,Carlos Henrique Casimiro,5539.0,Center Defensive Midfield,16,Brazil,781,['2f51de74-bde7-40c1-9dfc-a50872a991ec'],28,,,,,,,,,,,,,,,,,Brazil,781,00:06:28.945,Pass,
,,,,,,,,,,,,,,,,,1.391295,,,,,,,,,,,786f4719-868b-41bd-b129-a071b60c4429,215,,"[75.1, 2.2]",3857269,6,,,,-3.0068214,,Right Foot,,,"[63.3, 0.6]",,Ground Pass,,11.907981,,,Alex Sandro Lobo Silva,6945.0,,,,,1,From Goal Kick,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,16,Brazil,781,['3c992d27-2d43-41e2-b051-7d901ad65b53'],32,,,,,,,,,,,,,,,,,Brazil,781,00:06:32.203,Pass,
,,,,,,,,,,,,,,,,,0.789738,,,,,,,,,,,35960cc1-1555-40f1-9f35-57583e62dc3c,219,,"[65.2, 2.7]",3857269,6,,,,0.9272952,,Left Foot,,,"[69.4, 8.3]",,Ground Pass,,7.0,,,Lucas Tolentino Coelho de Lima,22600.0,,,,,1,From Goal Kick,Alex Sandro Lobo Silva,6945.0,Left Back,16,Brazil,781,['d78e7fae-992c-4255-80a9-38b578ea589d'],33,,,,,,,,,,,,,,,,,Brazil,781,00:06:33.674,Pass,
,,,,,,,,,,,,,,,,,0.323583,,,,,,,,,,,8d0bbb72-e844-4e79-b7ed-426f1d6fba16,223,,"[69.4, 8.3]",3857269,6,,,,-0.8455664,,Left Foot,,,"[73.3, 3.9]",,Ground Pass,,5.879626,Incomplete,,Alex Sandro Lobo Silva,6945.0,,,,,1,From Goal Kick,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,16,Brazil,781,"['64974a40-0e1b-4137-bb10-0e6573e077bb', 'ec6e8d00-1c34-48d6-a0d4-c5021f13f04f']",35,,,,,,,,,,,,,,,,,Brazil,781,00:06:35.742,Pass,
,,,,,,,,,,,,,,,,,0.76891,,,,,,,,,,,0be5dbc8-0e59-4bfc-abfe-5a6e42466323,226,,"[72.2, 0.1]",3857269,6,,,,1.7078625,,,,,"[71.4, 5.9]",,Low Pass,,5.8549123,,,Lucas Tolentino Coelho de Lima,22600.0,,,,Throw-in,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,17,Brazil,781,['b3e66dba-da5e-4efc-9661-2e4bf62e7ffb'],46,,,,,,,,,,,,,,,,,Brazil,781,00:06:46.506,Pass,
,,,,,,,,,,,,,,,,,1.219367,,,,,,,,,,,5d82fcb5-9446-450b-b180-f75be7882eea,229,,"[69.8, 4.4]",3857269,6,,,,-1.5707964,,Left Foot,,,"[69.8, 0.1]",,Ground Pass,,4.3,,,Vinícius José Paixão de Oliveira Júnior,18395.0,,,,,1,From Throw In,Lucas Tolentino Coelho de Lima,22600.0,Left Center Midfield,17,Brazil,781,['510dd2b7-9a97-4148-900a-2d83fbd9e86d'],48,,,,,,,,,,,,,,,,,Brazil,781,00:06:48.890,Pass,
,,,,,,,,,,,,,,,,,1.674334,,,,,,,,,,,55ee4766-8e4b-4a8c-ac0c-03adc774c8a4,235,,"[68.4, 4.1]",3857269,6,,,,2.8706458,,Right Foot,,,"[66.6, 4.6]",,Ground Pass,,1.8681542,,,Alex Sandro Lobo Silva,6945.0,,,,,1,From Throw In,Vinícius José Paixão de Oliveira Júnior,18395.0,Left Wing,17,Brazil,781,"['968a86ab-59b8-46ab-a349-5793e2ba2e8c', 'ebe1af30-f993-4278-b335-b6b0d7f1ac64']",50,,,,,,,,,,,,,,,,,Brazil,781,00:06:50.607,Pass,True
,,,,,,,,,,,,,,,,,0.898888,,,,,,,,,,,ab736ee1-400b-4e6a-afc3-a4498d951be9,238,,"[56.9, 5.0]",3857269,6,,,,3.1058936,,Left Foot,,,"[42.9, 5.5]",,Ground Pass,,14.008925,,,Thiago Emiliano da Silva,3295.0,,,,,1,From Throw In,Alex Sandro Lobo Silva,6945.0,Left Back,17,Brazil,781,['422a352c-6612-4d3e-8ef1-238e0e8dee6d'],52,,,,,,,,,,,,,,,,,Brazil,781,00:06:52.637,Pass,
,,,,,,,,,,,,,,,,,1.617374,,,,,,,,,,,1f32d5fa-8202-433b-8d38-f693d4ea683f,241,,"[45.5, 13.1]",3857269,6,,,,1.6288224,,Right Foot,,,"[44.1, 37.2]",,Ground Pass,,24.140629,,,Marcos Aoás Corrêa,4372.0,,,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,17,Brazil,781,['e04c6da6-d406-42ae-8919-d4b96f7df1fa'],55,,,,,,,,,,,,,,,,,Brazil,781,00:06:55.273,Pass,
,,,,,,,,,,,,,,,,,1.688673,,,,,,,,,,,d3c9859e-de8e-44b3-9f06-61e3f6e44ebb,244,,"[45.0, 40.2]",3857269,6,,,,-1.3754047,,Right Foot,,,"[48.8, 21.0]",,Ground Pass,,19.57243,,,Thiago Emiliano da Silva,3295.0,,,,,1,From Throw In,Marcos Aoás Corrêa,4372.0,Right Center Back,17,Brazil,781,['c6d0f898-e8c5-4a13-9ce7-e27de2763681'],59,,,,,,,,,,,,,,,,,Brazil,781,00:06:59.369,Pass,
,,,,,,,,,,,,,,,,,1.959255,,,,,,,,,,,b62c6bd7-b344-4ec2-bd37-faaf6ada8c9e,247,,"[51.3, 21.0]",3857269,7,,,,1.4522481,,Right Foot,,,"[56.1, 61.3]",,Ground Pass,,40.58485,,,Éder Gabriel Militão,13620.0,,True,,,1,From Throw In,Thiago Emiliano da Silva,3295.0,Left Center Back,17,Brazil,781,['09cfc6e4-0bac-40ef-af52-4c546f43684c'],3,,,,,,,,,,,,,,,,,Brazil,781,00:07:03.945,Pass,
,,,,,,,,,,,,,,,,,1.303631,,,,,,,,,,,dab80f28-1890-47c3-9cb1-95c2f7bc1c6d,250,,"[63.6, 62.2]",3857269,7,,,,-0.6130977,,Right Foot,,,"[86.2, 46.3]",,High Pass,,27.63277,Incomplete,,Richarlison de Andrade,3280.0,,,,,1,From Throw In,Éder Gabriel Militão,13620.0,Right Back,17,Brazil,781,"['ed553786-eecc-4ba8-9eb0-b979d252ae41', 'f40b532f-b13f-4a08-88c0-173920ce2be6']",7,,,,,,,,,,,,,,,,,Brazil,781,00:07:07.940,Pass,
,,,,,,,,,,,,,,,,,0.649567,,,,,,,,,,,f40b532f-b13f-4a08-88c0-173920ce2be6,252,,"[33.9, 33.8]",3857269,7,,,,-0.6279813,,Head,,,"[41.2, 28.5]",,Low Pass,,9.021087,,,Granit Xhaka,3500.0,,,,Recovery,1,Regular Play,Manuel Obafemi Akanji,5549.0,Right Center Back,18,Switzerland,773,"['0808322e-d196-49f2-94fb-7d7b92d021cd', 'dab80f28-1890-47c3-9cb1-95c2f7bc1c6d']",9,,,,,,,,,,,,,,,,,Switzerland,773,00:07:09.244,Pass,
,,,,,,,,,,,,,,,,,0.86048,,,,,,,,,,,c972148e-6150-4a03-b9c9-66a0377a95b0,255,,"[41.2, 28.5]",3857269,7,,,,-2.7707014,,Left Foot,,,"[30.4, 24.3]",,Ground Pass,,11.587925,,,Nico Elvedi,8814.0,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,18,Switzerland,773,['3ad7317a-8cba-4590-9733-7f278c367090'],10,,,,,,,,,,,,,,,,,Switzerland,773,00:07:10.253,Pass,
,,,,,,,,,,,,,,,,,1.573801,,,,,,,,,,,ffd1d0f5-ec23-40d5-9016-1f8261841510,258,,"[30.4, 24.3]",3857269,7,,,,2.6066375,,Left Foot,,,"[8.8, 37.1]",,Ground Pass,,25.107767,,,Yann Sommer,5550.0,,,,,1,Regular Play,Nico Elvedi,8814.0,Left Center Back,18,Switzerland,773,['ed86e908-a9c2-4927-b5e7-92adb8bcdb63'],12,,,,,,,,,,,,,,,,,Switzerland,773,00:07:12.491,Pass,
