50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0108cd9e-fdc9-4f95-9080-53069f84e7b5,2786,,,"[65.0, 19.7]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,116,Croatia,785,['31fbaedf-7e1a-4c94-a1d7-2dbdecb94dd4'],17,,,,,,,,,,,,,,,,,Croatia,785,00:26:17.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d43c27aa-7d8e-4258-b4c3-de69e2bcf71d,2792,,,"[36.8, 65.4]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takehiro Tomiyasu,23730.0,Right Center Back,117,Japan,778,['d75030fa-5975-48a0-a269-63c07bda250d'],24,,,,,,,,,,,,,,,,,Japan,778,00:26:24.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c137bded-0c49-4bd2-944d-9845dcde673c,2795,,,"[34.5, 33.0]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Shogo Taniguchi,37215.0,Left Center Back,117,Japan,778,['303c660c-fb48-465b-9146-d2cd4dad6090'],27,,,,,,,,,,,,,,,,,Japan,778,00:26:27.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,692bb081-3813-46c0-83ca-d88dc1eb8618,2798,,,"[51.1, 33.0]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daichi Kamada,9411.0,Left Wing,117,Japan,778,['279ec359-d882-4b87-95d5-d3be5bbfea20'],29,,,,,,,,,,,,,,,,,Japan,778,00:26:29.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a274cb-60a7-4e34-a402-e0c1a251b376,2802,,,"[30.0, 42.2]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maya Yoshida,3300.0,Center Back,117,Japan,778,['145a0a0d-9742-44e6-8871-6b71ecf1e1dc'],31,,,,,,,,,,,,,,,,,Japan,778,00:26:31.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4e0d7f3-9942-48bd-91a1-46fcb4a83f47,2805,,,"[37.1, 58.3]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hidemasa Morita,37221.0,Left Defensive Midfield,117,Japan,778,['b726bd1a-1636-4203-82c8-479f5d49b0db'],33,,,,,,,,,,,,,,,,,Japan,778,00:26:33.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,060bccdd-a8bc-47d0-ae9b-704507cb0475,2808,,,"[63.3, 63.1]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ritsu Doan,8361.0,Right Wing,117,Japan,778,['f3884f65-0ffe-49ee-8153-750e49b4e755'],35,,,,,,,,,,,,,,,,,Japan,778,00:26:35.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e6f973-e0d5-49cd-83a6-ba9ea4a2359f,2811,,,"[82.7, 56.0]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takuma Asano,8949.0,Center Forward,117,Japan,778,['c2056e55-d24b-45e2-a09a-ba0fb4f3eff2'],38,,,,,,,,,,,,,,,,,Japan,778,00:26:38.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,93411bc1-6031-4f8b-adac-bf0eeb297389,2814,,,"[87.7, 76.8]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Junya Ito,23527.0,Right Wing Back,117,Japan,778,['7c9bcbec-ec06-45d6-b319-db14cc5682a5'],40,,,,,,,,,,,,,,,,,Japan,778,00:26:40.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27eda325-9891-4c99-a34b-0b440c25923c,2818,,,"[14.6, 19.6]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,118,Croatia,785,['c0126f55-1a50-4c05-ac02-2b397bc7fa75'],46,,,,,,,,,,,,,,,,,Croatia,785,00:26:46.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c8bb37c-0601-4c62-b309-7668cfd0233a,2821,,,"[21.0, 2.3]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,118,Croatia,785,['7b830c69-f45b-4e82-960e-c1d759e3d9e8'],50,,,,,,,,,,,,,,,,,Croatia,785,00:26:50.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be62269d-8e12-4eab-bcff-3fa6206d93dc,2824,,,"[32.2, 16.8]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,118,Croatia,785,['1bb5efe9-2ccf-4b2e-8f62-bb527dff3c96'],52,,,,,,,,,,,,,,,,,Croatia,785,00:26:52.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad6be0b2-1e37-46d5-8ab2-b117785fdf3a,2827,,,"[50.1, 11.6]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,118,Croatia,785,['ecf738cb-3b49-481e-8195-381920a48b5d'],55,,,,,,,,,,,,,,,,,Croatia,785,00:26:55.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e401dea3-2360-4ab5-9a7d-0260b56f8abb,2830,,,"[45.4, 26.9]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Pašalić,11603.0,Right Wing,118,Croatia,785,['4f2deeda-fcc6-4dde-bbc0-5cf9ac406457'],57,,,,,,,,,,,,,,,,,Croatia,785,00:26:57.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6002011d-2806-40a8-bb0d-a7a04fb9a22e,2833,,,"[45.1, 53.9]",3869219,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,118,Croatia,785,['613774de-e0ed-4548-8d03-c69c64429400'],59,,,,,,,,,,,,,,,,,Croatia,785,00:26:59.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a8930b-37ff-4bd0-8899-11a21c231bbe,2835,,,"[44.7, 48.3]",3869219,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,118,Croatia,785,['32daa3be-1dc8-4009-8238-d351eeca11b2'],0,,,,,,,,,,,,,,,,,Croatia,785,00:27:00.778,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,591b4a0a-fec2-4cdf-9247-486711062b2a,2838,,,"[107.2, 21.0]",3869219,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,118,Croatia,785,['0fc1f1f3-24ad-40d6-a927-b7dcc9223d7b'],8,,,,,,,,,,,,,,,,,Croatia,785,00:27:08.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e478343-a0ea-4a03-a4d3-9710bb42d29b,2842,,,"[116.8, 24.1]",3869219,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Perišić,5474.0,Left Wing,119,Croatia,785,"['0c57bc16-3dd1-487f-9280-fcf0134d8428', '4ec1923e-b623-4d2b-bfbd-3762cf15e255']",56,,,,,,,,,,,,,,,,,Croatia,785,00:27:56.407,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb8cc77-34e0-43df-a7c0-f5e93d51bd8d,2847,,,"[15.1, 64.5]",3869219,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Junya Ito,23527.0,Right Wing Back,119,Croatia,785,['240c5540-db95-4c71-8fdf-ea0e9f726f49'],0,,,,,,,,,,,,,,,,,Japan,778,00:28:00.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ca28b8-f102-4f4d-afff-f66293930fc8,2851,,,"[78.1, 50.9]",3869219,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Dejan Lovren,3471.0,Right Center Back,119,Croatia,785,"['60b4330b-d127-4403-9175-d82613cbd1fc', 'eee349f4-980c-4cbd-9355-baecf3a75da5']",6,,,,,,,,,,,,,,,,,Croatia,785,00:28:06.214,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36bf67bc-33fb-40dc-9460-2028cd846f1f,2858,,,"[73.1, 53.4]",3869219,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,120,Croatia,785,['96c554aa-35a5-44b5-8c73-6388bc1a00c4'],33,,,,,,,,,,,,,,,,,Croatia,785,00:28:33.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aace07a1-e92e-4771-aaeb-d45fbe6c0fc1,2861,,,"[81.1, 55.1]",3869219,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,120,Croatia,785,['0f2bf1a5-f009-4716-b38f-ba53e511e8cc'],35,,,,,,,,,,,,,,,,,Croatia,785,00:28:35.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af252f6b-5db4-43ec-8e83-ba0b67e9c93c,2864,,,"[98.1, 58.7]",3869219,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Pašalić,11603.0,Right Wing,120,Croatia,785,['4769cfaa-8281-4f82-b021-10f48f959883'],38,,,,,,,,,,,,,,,,,Croatia,785,00:28:38.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4611b60-3710-44ef-a8cc-61a19e1e3063,2866,,,"[92.9, 77.1]",3869219,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,120,Croatia,785,['1fcca753-f29f-4673-ad27-26720efc5232'],40,,,,,,,,,,,,,,,,,Croatia,785,00:28:40.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,53ffbe14-1b17-4d0b-8375-990204b0cebd,2869,,,"[107.5, 44.5]",3869219,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Pašalić,11603.0,Right Wing,120,Croatia,785,['5b1c9bec-c15a-47fa-a387-b2f8f147725f'],43,,,,,,,,,,,,,,,,,Croatia,785,00:28:43.512,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dde1ff25-71ed-4bfe-a0aa-fa50cd0805d3,2875,,,"[69.0, 72.6]",3869219,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hiroki Sakai,3530.0,Right Wing Back,121,Japan,778,['46c8da89-be12-487d-9158-7d6991616f7a'],35,,,,,,,,,,,,,,,,,Japan,778,00:29:35.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe3797b-7541-4441-969c-5e36f7e8c336,2879,,,"[41.3, 43.4]",3869219,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shogo Taniguchi,37215.0,Left Center Back,121,Japan,778,['610de984-3680-469e-a63b-66367b96540a'],38,,,,,,,,,,,,,,,,,Japan,778,00:29:38.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a80705a-0932-4eac-a8ec-84f94a520dfe,2883,,,"[8.7, 46.3]",3869219,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Shūichi Gonda,25719.0,Goalkeeper,121,Japan,778,['74ba5f07-9129-49d9-84ae-e0a66109da69'],41,,,,,,,,,,,,,,,,,Japan,778,00:29:41.559,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d3b4657c-9e85-4d52-9a12-87eb1397f3e8,2891,,,"[92.0, 52.0]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Takuma Asano,8949.0,Center Forward,123,Croatia,785,['18290085-ed5a-4ec7-9d6c-a389a83edd25'],31,,,,,,,,,,,,,,,,,Japan,778,00:30:31.166,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a25d708e-60c5-4dec-b208-4630bf031153,2894,,,"[68.8, 43.7]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Hidemasa Morita,37221.0,Left Defensive Midfield,123,Croatia,785,['9489c242-0532-443c-a050-0bf5b5a8f19b'],35,,,,,,,,,,,,,,,,,Japan,778,00:30:35.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,707de92a-436a-4498-b5c0-9d098f8c390c,2896,,,"[56.5, 39.3]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ante Budimir,8654.0,Center Forward,123,Croatia,785,['37e7424c-ef07-4e35-9b13-02958c57fef5'],36,,,,,,,,,,,,,,,,,Croatia,785,00:30:36.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca372f44-a7b7-447e-8909-f206e5e0f00f,2903,,,"[51.3, 41.3]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maya Yoshida,3300.0,Center Back,125,Japan,778,['54b9cd14-fd49-42f2-b33c-d875522e1eb7'],46,,,,,,,,,,,,,,,,,Japan,778,00:30:46.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c391925-683f-4094-951c-2d35bf8672f1,2906,,,"[51.3, 24.0]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Shogo Taniguchi,37215.0,Left Center Back,125,Japan,778,['c89544a2-daf5-40c2-9280-9aec24b1410f'],49,,,,,,,,,,,,,,,,,Japan,778,00:30:49.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5be2ccfb-e295-44c0-a3ca-cccbb37f8cec,2909,,,"[62.7, 34.0]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hidemasa Morita,37221.0,Left Defensive Midfield,125,Japan,778,['9bd56a6a-dda8-4437-b984-63b430e24c40'],51,,,,,,,,,,,,,,,,,Japan,778,00:30:51.432,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1d0ddaf7-0830-4ba5-9e8f-5f49212ab821,2911,,,"[64.1, 46.5]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wataru Endo,23721.0,Right Defensive Midfield,125,Japan,778,['218aa56f-63ae-4e14-bbe1-c60609d99786'],52,,,,,,,,,,,,,,,,,Japan,778,00:30:52.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,835d32d0-7a5a-4b05-a070-80b229fd6813,2914,,,"[64.3, 40.7]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ante Budimir,8654.0,Center Forward,126,Croatia,785,"['3507bae1-5e5a-42fc-a0a7-320e9485105a', '8bed7964-2f4f-4c3d-9cb3-d14c84011568']",53,,,,,,,,,,,,,,,,,Croatia,785,00:30:53.428,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b430f3cc-33a2-4603-857b-ad9626bf2a79,2917,,,"[59.3, 35.2]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,126,Croatia,785,['52780689-dfec-4b72-bd68-2e502e2a59df'],55,,,,,,,,,,,,,,,,,Croatia,785,00:30:55.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd1eb0f5-903b-410c-9d37-28be6050de9c,2919,,,"[62.7, 44.9]",3869219,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Center Midfield,126,Croatia,785,['1b74f295-d13e-4006-a20e-6e70f51b3e47'],57,,,,,,,,,,,,,,,,,Croatia,785,00:30:57.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb246264-5db0-4f21-b29b-bf7aed075304,2932,,,"[56.0, 19.5]",3869219,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Center Back,127,Japan,778,['85247047-692c-4a10-a93d-5c795b15e46a'],30,,,,,,,,,,,,,,,,,Japan,778,00:31:30.561,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9fe46fcf-7ea2-4406-ad84-f9db18e79b1a,2943,,,"[117.5, 32.2]",3869219,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Perišić,5474.0,Left Wing,128,Croatia,785,['9d5c65f2-64b3-4422-bbbb-f5c0bd970e39'],19,,,,,,,,,,,,,,,,,Croatia,785,00:32:19.913,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bbe5370e-aff6-44f3-90da-aaa9134f29f7,2947,,,"[109.9, 39.3]",3869219,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Borna Barišić,11127.0,Left Back,128,Croatia,785,['4081f8c7-c323-440d-b9cf-83016e896db4'],23,,,,,,,,,,,,,,,,,Croatia,785,00:32:23.010,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b814113e-de36-462f-9472-4b4641d3664f,2952,,,"[67.4, 75.1]",3869219,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroki Sakai,3530.0,Right Wing Back,129,Japan,778,['2c7cc091-5a5a-44c2-8881-99da9125925f'],14,,,,,,,,,,,,,,,,,Japan,778,00:33:14.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaefd4a5-e0f0-43d6-9c25-ce59ac18d8d5,2956,,,"[83.4, 73.9]",3869219,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wataru Endo,23721.0,Right Defensive Midfield,130,Japan,778,['d722aa8b-924c-4fa0-b245-3348efcf17a1'],29,,,,,,,,,,,,,,,,,Japan,778,00:33:29.914,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a61a56-f786-4693-863d-aa7d286e0175,2967,,,"[106.4, 30.2]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Takehiro Tomiyasu,23730.0,Right Center Back,131,Japan,778,"['16e70600-9eee-4a6a-a062-007b48981b89', 'db9e8b43-aa74-4e29-bb24-5b913863c9b8']",26,,,,,,,,,,,,,,,,,Japan,778,00:34:26.895,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,739b747d-b0f1-401a-b2d4-f847e61e24af,2976,,,"[81.3, 4.9]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shogo Taniguchi,37215.0,Left Center Back,132,Japan,778,['fd5a46ac-8f3e-4658-a975-5355efa24af0'],39,,,,,,,,,,,,,,,,,Japan,778,00:34:39.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,200ace11-c7ae-4190-ab48-2bdc15e7a8d0,2978,,,"[87.0, 4.7]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kaoru Mitoma,37211.0,Left Wing Back,132,Japan,778,['06687382-7673-416a-b306-ad44c29bb895'],40,,,,,,,,,,,,,,,,,Japan,778,00:34:40.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f064cb4d-2038-484e-a0bd-971e295f7c9d,2981,,,"[74.7, 8.2]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shogo Taniguchi,37215.0,Left Center Back,132,Japan,778,['87404bbf-e23c-4616-8fee-9eaf788aea89'],45,,,,,,,,,,,,,,,,,Japan,778,00:34:45.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,430bfd48-0e22-4e85-8f34-b4f2590ab913,2984,,,"[63.3, 23.1]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maya Yoshida,3300.0,Center Back,132,Japan,778,['9d798bcd-cebb-4c95-a33f-dcd7d50b3652'],46,,,,,,,,,,,,,,,,,Japan,778,00:34:46.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17a7a447-b9e1-4eec-a363-dd16f110e079,2986,,,"[71.4, 8.2]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Shogo Taniguchi,37215.0,Left Center Back,132,Japan,778,['551d1d82-41cc-4ecc-bfca-d3e683edabe8'],48,,,,,,,,,,,,,,,,,Japan,778,00:34:48.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36ca9803-c047-4672-b0cd-d2731b0cedb5,2989,,,"[92.9, 23.8]",3869219,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junya Ito,23527.0,Left Wing,132,Japan,778,['65e261ff-aa5e-4008-a637-2a3de4cc0172'],51,,,,,,,,,,,,,,,,,Japan,778,00:34:51.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03500158-9479-4655-8c37-9bf5868dfc3f,2994,,,"[26.0, 59.4]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,133,Croatia,785,['e774c5f2-a75c-4570-89ae-b68b4f317484'],4,,,,,,,,,,,,,,,,,Croatia,785,00:35:04.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd10e2a6-098d-4083-99e9-adfa5a6eeff2,2996,,,"[38.5, 54.1]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,133,Croatia,785,['bf69c9a5-2d7e-49ef-beb2-2a6a3c520cab'],8,,,,,,,,,,,,,,,,,Croatia,785,00:35:08.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4796f6c0-a161-42ff-9023-e503321336b2,2998,,,"[32.2, 21.3]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Center Back,133,Croatia,785,['3e451c6b-7031-4635-a017-27a979f9a094'],12,,,,,,,,,,,,,,,,,Croatia,785,00:35:12.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29fb7891-6611-4022-af89-8d1d10ce6bd8,3001,,,"[43.3, 50.8]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,133,Croatia,785,['2f856d28-6049-44c5-a7aa-caeff469a8d2'],15,,,,,,,,,,,,,,,,,Croatia,785,00:35:15.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b02a495-91e7-49da-8a04-1d89b20c2be9,3004,,,"[62.7, 59.6]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,133,Croatia,785,['652f4fb6-7f73-4c3c-ba5a-95163f8930ff'],22,,,,,,,,,,,,,,,,,Croatia,785,00:35:22.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b9392ce-a890-4ac8-846e-0f30fb2debca,3007,,,"[79.9, 73.1]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Pašalić,11603.0,Right Wing,133,Croatia,785,['2254e661-f1cc-4af3-8ec7-49e4536f03ed'],25,,,,,,,,,,,,,,,,,Croatia,785,00:35:25.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b97ee42d-bf18-4b22-8194-6054e4ea9e44,3011,,,"[67.6, 65.3]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,133,Croatia,785,['7c78515f-add0-48e4-9899-918b9bd8b080'],26,,,,,,,,,,,,,,,,,Croatia,785,00:35:26.684,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f18bd7-d558-4616-b1c7-f5f66162850f,3013,,,"[94.4, 73.4]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,133,Croatia,785,['c655444f-6f8e-40ce-9d3c-4cba852307e1'],27,,,,,,,,,,,,,,,,,Croatia,785,00:35:27.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,195dea32-a1f1-406f-b4f7-ff9d2a14942f,3015,,,"[51.3, 29.7]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Takuma Asano,8949.0,Center Forward,133,Croatia,785,['e075b4d0-c202-4286-b852-f35f652cd339'],29,,,,,,,,,,,,,,,,,Japan,778,00:35:29.401,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,15022c3e-2d6b-4806-b5ec-f91696c99ac8,3018,,,"[81.3, 18.4]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaoru Mitoma,37211.0,Left Wing Back,133,Croatia,785,['b71d8642-cc87-4979-aeb6-c8e66fd09875'],32,,,,,,,,,,,,,,,,,Japan,778,00:35:32.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89ced1f9-f587-4905-8f80-5154fdbb3bfe,3021,,,"[51.6, 67.9]",3869219,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,133,Croatia,785,['0ecebe31-d1e0-4018-b511-92010a54ba71'],36,,,,,,,,,,,,,,,,,Croatia,785,00:35:36.621,Ball Receipt*,
