bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.680231,,,,,,,,,,,,,,8dbe40a8-78ca-47da-a149-82c805fd1e78,94,,,"[80.5, 14.5]",3857270,2,,,,,0.76008713,,Left Foot,,,,"[88.6, 22.2]",,Ground Pass,11.175867,,,,Edinson Roberto Cavani Gómez,4319.0,,,,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Wing Back,6,Uruguay,783,['603c785d-e09f-4074-bd89-e7f13b4dc2be'],0,,,,,,,,,,,,,,,,,,Uruguay,783,00:02:00.411,Pass,
,,,,,,,,,,,,,,,,0.510807,,,,,,,,,,,,,,ca493b16-2b83-4204-b550-905f5bb20784,97,,,"[88.6, 22.2]",3857270,2,,,,,-1.4432868,37e7ca95-5daa-449f-91b1-996419a87e82,Left Foot,,,,"[89.1, 18.3]",,Ground Pass,3.9319208,,,,Mathías Olivera Miramontes,7104.0,True,,,,,,1,Regular Play,Edinson Roberto Cavani Gómez,4319.0,Left Center Forward,6,Uruguay,783,['429a18a6-041e-4ed8-be6c-c71d8218c593'],1,,,,,,,,,,,,,,,,,,Uruguay,783,00:02:01.103,Pass,
,,,,,,,,,,,,,,,,3.752135,,,,,,,,,,,,,,61b5425d-f8b1-439f-b566-afe7d2c460fe,103,,,"[7.0, 44.1]",3857270,2,,,,,-0.29239956,,Right Foot,,,,"[75.1, 23.6]",,High Pass,71.11864,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Diogo Meireles Costa,32975.0,Goalkeeper,7,Portugal,780,['a356992c-cd48-4d57-aeb0-f3f6d661fb3e'],36,,,,,,,,,,,,,,,,,,Portugal,780,00:02:36.080,Pass,
,,,,,,,,,,,,,,,,4.020841,,,,,,,,,,,,,,a356992c-cd48-4d57-aeb0-f3f6d661fb3e,104,,,"[45.0, 56.5]",3857270,2,,,,,1.588036,,Head,,,,"[44.6, 79.7]",,High Pass,23.203447,,Out,,,,,,,,,Recovery,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,7,Portugal,780,['61b5425d-f8b1-439f-b566-afe7d2c460fe'],39,,,,,,,,,,,,,,,,,,Uruguay,783,00:02:39.833,Pass,
,,,,,,,,,,,,,,,,2.675022,,,,,,,,,,,,,,d18507bc-4c5a-4252-89a9-0e629c770e2d,107,,,"[75.5, 0.1]",3857270,2,,,,,0.4504781,,,,,,"[118.3, 20.8]",,High Pass,47.542927,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,Throw-in,1,From Throw In,Nuno Mendes,41092.0,Left Back,8,Portugal,780,['d2f31c4a-1e15-4b84-8d25-8f872e48c616'],55,,,,,,,,,,,,,,,,,,Portugal,780,00:02:55.201,Pass,
,,,,,,,,,,,,,,,,1.816705,,,,,,,,,,,,,,d4ff7db2-610c-4ad3-afd6-4b90683dcfef,109,,,"[118.3, 20.8]",3857270,2,,,,,2.5150187,cab7937e-084c-43bb-adf6-bba6901ccd55,Other,True,,,"[104.9, 30.5]",,High Pass,16.54237,,,,William Silva de Carvalho,5214.0,True,,,,,,1,From Throw In,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,8,Portugal,780,['b5f70a41-c3c7-4e46-9cd0-8b79ffb09b60'],57,,,,,,,,,,,,,,,,,,Portugal,780,00:02:57.877,Pass,
,,,,,,,,,,,,,,,,3.839024,,,,,,,,,,,,,,b374120b-3f7e-450e-99b2-16b662ae6e26,113,,,"[6.0, 44.0]",3857270,3,,,,,-0.26515755,,Right Foot,,,,"[75.6, 25.1]",,High Pass,72.12052,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Sergio Rochet Álvarez,36710.0,Goalkeeper,9,Uruguay,783,['7a0cea5b-06a5-4197-83c6-b69b5f663d48'],28,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:28.201,Pass,
,,,,,,,,,,,,,,,,2.199208,,,,,,,,,,,,,,7a0cea5b-06a5-4197-83c6-b69b5f663d48,114,,,"[44.5, 55.0]",3857270,3,,,,,-0.53676546,,Head,,,,"[68.7, 40.6]",,High Pass,28.160255,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,9,Uruguay,783,"['b374120b-3f7e-450e-99b2-16b662ae6e26', 'bebfab07-0168-4218-b856-9d2968c4bd97']",32,,,,,,,,,,,,,,,,,,Portugal,780,00:03:32.040,Pass,
,,,,,,,,,,,,,,,,1.291784,,,,,,,,,,,,,,bebfab07-0168-4218-b856-9d2968c4bd97,115,,,"[51.4, 39.5]",3857270,3,,,,,0.09871959,,Right Foot,,,,"[82.7, 42.6]",,Low Pass,31.45314,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Diego Roberto Godín Leal,5249.0,Center Back,9,Uruguay,783,"['6bb3ad2f-b547-41ba-946c-a4d082c7d08f', '7a0cea5b-06a5-4197-83c6-b69b5f663d48']",34,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:34.239,Pass,
,,,,,,,,,,,,,,,,1.027652,,,,,,,,,,,,,,7fb067a1-48df-45b5-a970-7ccaa8b5753e,118,,,"[41.3, 36.5]",3857270,3,,,,,-1.8960311,,Right Foot,,,,"[38.4, 27.9]",,Ground Pass,9.075792,,,,Nuno Mendes,41092.0,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,10,Portugal,780,['04946d36-bf24-4560-9af9-8a98345385b0'],36,,,,,,,,,,,,,,,,,,Portugal,780,00:03:36.529,Pass,
,,,,,,,,,,,,,,,,0.957558,,,,,,,,,,,,,,0a67c83d-f09b-493e-92cb-ccc5f83a1c46,121,,,"[40.9, 22.6]",3857270,3,,,,,1.8454902,,Left Foot,,,,"[37.8, 33.6]",,Ground Pass,11.428473,,,,Rúben Diogo Da Silva Neves,9927.0,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Back,10,Portugal,780,['5f1ac9bc-0e77-4524-8988-53556cf579f2'],38,,,,,,,,,,,,,,,,,,Portugal,780,00:03:38.819,Pass,
,,,,,,,,,,,,,,,,1.237799,,,,,,,,,,,,,,efb98ac6-1d2e-4123-8722-a83afd9c42d7,124,,,"[37.8, 33.6]",3857270,3,,,,,-2.2419403,,Right Foot,,,,"[29.7, 23.4]",,Ground Pass,13.024976,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,10,Portugal,780,['43b67c29-dc9b-4e1d-9bfd-e1b840f80fb1'],39,,,,,,,,,,,,,,,,,,Portugal,780,00:03:39.817,Pass,
,,,,,,,,,,,,,,,,1.950478,,,,,,,,,,,,,,05bdffa1-59eb-4de8-9f3b-0b96076ae600,127,,,"[25.4, 20.4]",3857270,3,,,,,2.269796,,Right Foot,,,,"[8.0, 41.1]",,Ground Pass,27.041636,,,,Diogo Meireles Costa,32975.0,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,10,Portugal,780,['4db99610-1728-4b4d-aa22-b4ecab79e60f'],41,,,,,,,,,,,,,,,,,,Portugal,780,00:03:41.887,Pass,
,,,,,,,,,,,,,,,,3.577971,,,,,,,,,,,,,,5e1c5d02-b31d-4bc0-8e8a-6fd0ee6459cd,131,,,"[10.3, 40.2]",3857270,3,,,,,-0.06692887,,Right Foot,,,,"[65.5, 36.5]",,High Pass,55.323864,,Incomplete,,,,,,,,,,1,Regular Play,Diogo Meireles Costa,32975.0,Goalkeeper,10,Portugal,780,"['51961159-d407-4994-b5e5-4493f12b4e57', '7730bba7-0205-4463-adc8-30a6a0b92968']",43,,,,,,,,,,,,,,,,,,Portugal,780,00:03:43.917,Pass,True
,,,,,,,,,,,,,,,,2.019792,,,,,,,,,,,,,,51961159-d407-4994-b5e5-4493f12b4e57,132,,,"[54.6, 43.6]",3857270,3,,,,,-0.5227285,,Head,,,,"[75.6, 31.5]",,High Pass,24.236542,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Diego Roberto Godín Leal,5249.0,Center Back,10,Portugal,780,"['5e1c5d02-b31d-4bc0-8e8a-6fd0ee6459cd', 'f90eae65-a215-46cc-aa9b-5a5f446ef832']",47,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:47.495,Pass,
,,,,,,,,,,,,,,,,0.626901,,,,,,,,,,,,,,09a772b8-9b0c-4d6d-b7a1-b2168c9b0017,137,,,"[36.0, 57.5]",3857270,3,,,,,1.3734008,,Right Foot,,,,"[38.0, 67.5]",,Ground Pass,10.198039,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,10,Portugal,780,"['66a20bb1-0e45-495c-a94b-671cd9bdc7f8', 'e12d254e-1642-44d5-9db0-3bb68695c684']",52,,,,,,,,,,,,,,,,,,Portugal,780,00:03:52.179,Pass,True
,,,,,,,,,,,,,,,,1.033199,,,,,,,,,,,,,,40a1af0c-ff59-4b2b-80f4-3cd9e446ca5c,140,,,"[38.6, 67.5]",3857270,3,,,,,-0.551655,,Right Foot,,,,"[52.9, 58.7]",,Ground Pass,16.790771,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,10,Portugal,780,['cd272e11-65fe-43e8-b1c1-b630ccb11ad1'],53,,,,,,,,,,,,,,,,,,Portugal,780,00:03:53.133,Pass,
,,,,,,,,,,,,,,,,0.761458,,,,,,,,,,,,,,fbb8f51f-d8d8-4f17-b1c7-2c6cda77a1fb,142,,,"[52.8, 58.5]",3857270,3,,,,,-2.673019,,Right Foot,,,,"[44.7, 54.4]",,Ground Pass,9.078547,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,10,Portugal,780,['0dbdb269-c9cc-40e7-b3e5-46f78a3ee6cd'],54,,,,,,,,,,,,,,,,,,Portugal,780,00:03:54.166,Pass,
,,,,,,,,,,,,,,,,1.514769,,,,,,,,,,,,,,f03738da-b805-4ea0-ac67-9dbd3d29096c,144,,,"[44.7, 54.4]",3857270,3,,,,,0.42257482,,Left Foot,,,,"[74.5, 67.8]",,High Pass,32.67415,,Incomplete,,,,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,10,Portugal,780,['501524e1-ea39-4899-9ada-38ee648fe3fe'],54,,,,,,,,,,,,,,,,,,Portugal,780,00:03:54.927,Pass,
,,,,,,,,,,,,,,,,1.172137,,,,,,,,,,,,,,501524e1-ea39-4899-9ada-38ee648fe3fe,145,,,"[45.6, 12.3]",3857270,3,,,,,-0.14966604,,Head,,,,"[58.2, 10.4]",,Low Pass,12.742449,,,,Mathías Olivera Miramontes,7104.0,,,,,,Recovery,1,Regular Play,Sebastián Coates Nión,6300.0,Left Center Back,10,Portugal,780,"['6295ced4-0f1a-4825-932a-b32d62625832', 'f03738da-b805-4ea0-ac67-9dbd3d29096c']",56,,,,,,,,,,,,,,,,,,Uruguay,783,00:03:56.442,Pass,
,,,,,,,,,,,,,,,,1.398941,,,,,,,,,,,,,,1f743800-276c-43c8-961a-464aaa651d4e,151,,,"[56.6, 71.5]",3857270,3,,,,,0.7940936,,Right Foot,,,,"[62.3, 77.3]",,Ground Pass,8.132035,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,10,Portugal,780,['943ca568-4a73-4570-8f9f-c744ba0addae'],59,,,,,,,,,,,,,,,,,,Portugal,780,00:03:59.537,Pass,
,,,,,,,,,,,,,,,,0.742825,,,,,,,,,,,,,,0495af3a-355d-43bf-a1ae-25cace279a2f,154,,,"[62.3, 77.5]",3857270,4,,,,,-1.9715898,,Right Foot,,,,"[59.8, 71.6]",,Ground Pass,6.407808,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,10,Portugal,780,['afc8a6df-0a96-4fa5-ba8c-c53be84763f0'],1,,,,,,,,,,,,,,,,,,Portugal,780,00:04:01.501,Pass,
,,,,,,,,,,,,,,,,0.710098,,,,,,,,,,,,,,3a040a2c-46b2-4f98-9d33-480f622e6993,156,,,"[59.6, 71.6]",3857270,4,,,,,1.9247937,,Right Foot,,,,"[57.9, 76.2]",,Ground Pass,4.90408,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Right Back,10,Portugal,780,['97d9b3e5-64eb-4b39-a6a0-9fbbae86b1e3'],2,,,,,,,,,,,,,,,,,,Portugal,780,00:04:02.244,Pass,
,,,,,,,,,,,,,,,,1.692424,,,,,,,,,,,,,,5006a234-b6d8-4cbb-94b9-032584b76767,159,,,"[53.1, 76.8]",3857270,4,,,,,-2.904975,,Right Foot,,,,"[39.0, 73.4]",,Ground Pass,14.504137,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,10,Portugal,780,['c40c5760-401e-4aaa-9106-31896f4952fe'],3,,,,,,,,,,,,,,,,,,Portugal,780,00:04:03.412,Pass,
,,,,,,,,,,,,,,,,0.989649,,,,,,,,,,,,,,224f1dfe-c089-412e-8b0d-496f8fb0b027,163,,,"[36.7, 74.8]",3857270,4,,,,,-1.2490457,,Right Foot,,,,"[39.2, 67.3]",,Ground Pass,7.905694,,,,William Silva de Carvalho,5214.0,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,10,Portugal,780,['4171c617-70e2-47ca-9e2d-d3d6b1250909'],8,,,,,,,,,,,,,,,,,,Portugal,780,00:04:08.573,Pass,
,,,,,,,,,,,,,,,,1.520728,,,,,,,,,,,,,,1bee85f3-c158-47ce-be47-a80786371e7a,166,,,"[38.6, 66.7]",3857270,4,,,,,-1.9252455,,Right Foot,,,,"[29.2, 41.3]",,Ground Pass,27.083574,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,10,Portugal,780,['15381d8d-1d14-40e4-b6fd-698062efa74e'],11,,,,,,,,,,,,,,,,,,Portugal,780,00:04:11.162,Pass,
,,,,,,,,,,,,,,,,1.923772,,,,,,,,,,,,,,fcda6979-96d7-469c-9f17-b4ac5f27b453,169,,,"[30.7, 40.4]",3857270,4,,,,,-1.2813795,,Right Foot,,,,"[37.4, 17.9]",,Ground Pass,23.476372,,,,Rúben Diogo Da Silva Neves,9927.0,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,10,Portugal,780,['13406d64-5f5f-455e-a2b6-81106ce43ae3'],13,,,,,,,,,,,,,,,,,,Portugal,780,00:04:13.858,Pass,
,,,,,,,,,,,,,,,,1.14636,,,,,,,,,,,,,,83a870fb-c211-499c-b361-33f8a121209a,172,,,"[39.4, 17.3]",3857270,4,,,,,0.9457736,,Right Foot,,,,"[45.1, 25.2]",,Ground Pass,9.741663,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,10,Portugal,780,['78898389-7bfb-47e9-97fd-107c5a719033'],16,,,,,,,,,,,,,,,,,,Portugal,780,00:04:16.628,Pass,
,,,,,,,,,,,,,,,,1.060946,,,,,,,,,,,,,,c0d70e94-dae5-40e9-ba7d-57434df4e2ab,174,,,"[45.1, 25.2]",3857270,4,,,,,2.6399887,,Right Foot,,,,"[32.7, 32.0]",,Ground Pass,14.142136,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,10,Portugal,780,['5422907e-0199-4881-9ad5-79270ae4bdf5'],17,,,,,,,,,,,,,,,,,,Portugal,780,00:04:17.774,Pass,
,,,,,,,,,,,,,,,,0.665361,,,,,,,,,,,,,,fc2c6412-6f58-4874-b0d6-6240226f8071,177,,,"[35.1, 31.2]",3857270,4,,,,,-1.2583047,,Right Foot,,,,"[37.2, 24.7]",,Ground Pass,6.8308125,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,10,Portugal,780,['6d608a33-510d-4456-b3df-33c9016c52f3'],20,,,,,,,,,,,,,,,,,,Portugal,780,00:04:20.859,Pass,
,,,,,,,,,,,,,,,,1.827208,,,,,,,,,,,,,,a0fd42c5-233a-4f97-ba2b-53ff9f049004,181,,,"[39.8, 26.1]",3857270,4,,,,,1.8307619,,Right Foot,,,,"[29.4, 65.2]",,Ground Pass,40.459484,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,10,Portugal,780,['1af02817-e678-4a47-a9cf-1be6b6fd0497'],25,,,,,,,,,,,,,,,,,,Portugal,780,00:04:25.011,Pass,
,,,,,,,,,,,,,,,,1.695606,,,,,,,,,,,,,,8d469a27-0428-4c55-809c-495d19322923,184,,,"[28.8, 65.6]",3857270,4,,,,,0.5471534,,Right Foot,,,,"[46.2, 76.2]",,Ground Pass,20.374495,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,10,Portugal,780,['e116409a-56f8-483e-b2be-6982fcedbbde'],27,,,,,,,,,,,,,,,,,,Portugal,780,00:04:27.771,Pass,
,,,,,,,,,,,,,,,,0.904155,,,,,,,,,,,,,,574ec950-e19e-4c22-95c5-ecda1fecd7e9,187,,,"[46.6, 76.2]",3857270,4,,,,,-1.6381102,,Left Foot,,,,"[46.0, 67.3]",,Ground Pass,8.920202,,,,Rúben Diogo Da Silva Neves,9927.0,,,,,,,1,Regular Play,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Right Center Midfield,10,Portugal,780,['c3017ef6-7911-448a-8d76-057d295b4d4b'],34,,,,,,,,,,,,,,,,,,Portugal,780,00:04:34.740,Pass,
,,,,,,,,,,,,,,,,0.909996,,,,,,,,,,,,,,e55e59b6-b763-49b6-8f37-3453676faff1,190,,,"[45.8, 66.7]",3857270,4,,,,,-1.1788487,,Right Foot,,,,"[58.2, 36.7]",,High Pass,32.46167,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,10,Portugal,780,"['6bdba895-16f1-4f78-a433-22d0d1b07a86', 'eb9aac80-ff95-44ac-af40-1501308843ec']",38,,,,,,,,,,,,,,,,,,Portugal,780,00:04:38.100,Pass,
,,,,,,,,,,,,,,,,2.759865,,,,,,,,,,,,,,eb9aac80-ff95-44ac-af40-1501308843ec,192,,,"[61.9, 43.4]",3857270,4,,,,,-0.37131828,,Head,,,,"[73.2, 39.0]",,High Pass,12.126417,,Incomplete,,,,,,,,,Interception,1,Regular Play,Federico Santiago Valverde Dipetta,6773.0,Right Center Midfield,10,Portugal,780,"['6d70c351-b5cb-4c7b-ba45-187bc762f5f0', 'e55e59b6-b763-49b6-8f37-3453676faff1']",39,,,,,,,,,,,,,,,,,,Uruguay,783,00:04:39.010,Pass,
,,,,,,,,,,,,,,,,1.208611,,,,,,,,,,,,,,6d70c351-b5cb-4c7b-ba45-187bc762f5f0,193,,,"[46.9, 41.1]",3857270,4,,,,,-1.8578259,,Other,,,,"[42.0, 24.5]",,Low Pass,17.30809,,,,William Silva de Carvalho,5214.0,,,,,,Recovery,1,Regular Play,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,10,Portugal,780,"['13a9ec7a-0eb5-440e-9d15-9c15139adbec', 'eb9aac80-ff95-44ac-af40-1501308843ec']",41,,,,,,,,,,,,,,,,,,Portugal,780,00:04:41.770,Pass,
,,,,,,,,,,,,,,,,0.767667,,,,,,,,,,,,,,3cf95d2e-c814-4b63-af82-0c0a1e6a53b5,195,,,"[42.0, 24.5]",3857270,4,,,,,0.7942475,,Right Foot,,,,"[47.6, 30.2]",,Ground Pass,7.9906197,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,William Silva de Carvalho,5214.0,Left Center Midfield,10,Portugal,780,['1c0c9c30-dec8-426e-95f1-7efb9f1c85ba'],42,,,,,,,,,,,,,,,,,,Portugal,780,00:04:42.979,Pass,
,,,,,,,,,,,,,,,,0.617739,,,,,,,,,,,,,,648fa3ae-fceb-41fe-8cf9-6827dd6310c5,198,,,"[51.5, 30.8]",3857270,4,,,,,-0.4006244,,Right Foot,,,,"[60.0, 27.2]",,Ground Pass,9.2309265,,,,João Félix Sequeira,12041.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,10,Portugal,780,['2ebc54dd-027a-4b15-a605-2720fdbdfb6f'],45,,,,,,,,,,,,,,,,,,Portugal,780,00:04:45.281,Pass,
,,,,,,,,,,,,,,,,0.867852,,,,,,,,,,,,,,b0764596-d513-478f-bbc5-1c013d3ca390,204,,,"[63.5, 27.6]",3857270,5,,,,,-1.4701277,,Right Foot,,,,"[64.5, 17.7]",,Ground Pass,9.9503765,,,,William Silva de Carvalho,5214.0,,,,,,Free Kick,1,From Free Kick,Rúben Diogo Da Silva Neves,9927.0,Center Defensive Midfield,11,Portugal,780,['f23d8949-d011-4acf-a1e5-93b85ae900a4'],0,,,,,,,,,,,,,,,,,,Portugal,780,00:05:00.954,Pass,
,,,,,,,,,,,,,,,,0.901389,,,,,,,,,,,,,,f3a54576-fcfc-4530-97a1-b311c5592e65,207,,,"[66.3, 14.3]",3857270,5,,,,,1.7378981,,Right Foot,,,,"[64.9, 22.6]",,Ground Pass,8.417244,,,,João Félix Sequeira,12041.0,,,,,,,1,From Free Kick,William Silva de Carvalho,5214.0,Left Center Midfield,11,Portugal,780,['3ca23325-0be2-4a20-b29f-a66f2514be24'],2,,,,,,,,,,,,,,,,,,Portugal,780,00:05:02.650,Pass,
,,,,,,,,,,,,,,,,0.640364,,,,,,,,,,,,,,0a8512e4-ea2a-4224-975f-538887cc481e,210,,,"[64.9, 22.6]",3857270,5,,,,,0.60145473,,Right Foot,,,,"[70.0, 26.1]",,Ground Pass,6.185467,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,From Free Kick,João Félix Sequeira,12041.0,Left Center Forward,11,Portugal,780,['8879326e-72f2-41a8-b98c-da09957e70b7'],4,,,,,,,,,,,,,,,,,,Portugal,780,00:05:04.155,Pass,
,,,,,,,,,,,,,,,,0.458721,,,,,,,,,,,,,,a18b7dca-a1d1-4c31-851a-183e3ca64200,213,,,"[70.0, 26.1]",3857270,5,,,,,-2.2612429,,Right Foot,,,,"[64.3, 19.2]",,Ground Pass,8.949861,,,,João Félix Sequeira,12041.0,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,11,Portugal,780,['bcac0c83-64c3-4322-98a0-f3a46f2b2f6b'],4,,,,,,,,,,,,,,,,,,Portugal,780,00:05:04.853,Pass,
,,,,,,,,,,,,,,,,2.00234,,,,,,,,,,,,,,89563f30-6816-4ff7-bda2-a73dcdc3938f,217,,,"[64.1, 22.6]",3857270,5,,,,,1.1217525,,Right Foot,,,,"[86.7, 69.5]",,Ground Pass,52.061214,,Incomplete,,,,,,True,,,,1,From Free Kick,João Félix Sequeira,12041.0,Left Center Forward,11,Portugal,780,['ed64e8ea-a75f-4e7d-b86b-ecb154877f46'],8,,,,,,,,,,,,,,,,,,Portugal,780,00:05:08.124,Pass,
,,,,,,,,,,,,,,,,0.921522,,,,,,,,,,,,,,139bfb19-9a22-4bd9-971b-c50acd228167,220,,,"[33.8, 11.2]",3857270,5,,,,,2.1921198,,Left Foot,,,,"[27.5, 20.0]",,Ground Pass,10.822661,,,,Sebastián Coates Nión,6300.0,,,,,,,1,From Free Kick,Mathías Olivera Miramontes,7104.0,Left Wing Back,11,Portugal,780,['a5717bac-55e2-4060-84ba-6d7f5df8eee1'],11,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:11.687,Pass,
,,,,,,,,,,,,,,,,3.527524,,,,,,,,,,,,,,4545f781-20c6-4955-b9b3-fbd15e083edc,223,,,"[26.0, 29.1]",3857270,5,,,,,0.57153565,,Right Foot,,,,"[77.0, 61.9]",,High Pass,60.63695,,Unknown,,,,,,,,,,1,From Free Kick,Sebastián Coates Nión,6300.0,Left Center Back,11,Portugal,780,,14,,,,,,,,,,,,,,,,,,Uruguay,783,00:05:14.345,Pass,
,,,,,,,,,,,,,,,,1.093609,,,,,,,,,,,,,,5a7382a6-3f77-4bf8-ae9a-88dd014f74d7,226,,,"[42.0, 18.4]",3857270,5,,True,,,-2.9937432,,Left Foot,,,,"[27.9, 16.3]",,Ground Pass,14.255526,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,Free Kick,1,From Free Kick,Nuno Mendes,41092.0,Left Back,12,Portugal,780,['1f1a1cc1-9c28-48f3-aed9-58931af16609'],31,,,,,,,,,,,,,,,,,,Portugal,780,00:05:31.918,Pass,
,,,,,,,,,,,,,,,,0.230135,,,,,,,,,,,,,,dba3744b-4a63-4687-aa60-983468847e9b,229,,,"[24.6, 13.5]",3857270,5,,,,,2.3968225,,Right Foot,,,,"[18.2, 19.4]",,Ground Pass,8.7045965,,Unknown,,Diogo Meireles Costa,32975.0,,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,12,Portugal,780,"['2e3a75da-2e4a-408b-8ee3-5331d854e989', 'c934fead-54d5-4083-8083-cc74aaee400c']",33,,,,,,,,,,,,,,,,,,Portugal,780,00:05:33.826,Pass,True
,,,,,,,,,,,,,,,,1.764084,,,,,,,,,,,,,,35a53340-cc8b-4347-96f1-fa28870b88ba,234,,,"[24.1, 16.1]",3857270,6,,,,,2.2513175,,Left Foot,,,,"[10.5, 32.9]",,Ground Pass,21.614809,,,,Diogo Meireles Costa,32975.0,,,,,,Free Kick,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Left Center Back,13,Portugal,780,['00ce127b-e3cd-4995-a6c0-e1ccc11ee7ed'],44,,,,,,,,,,,,,,,,,,Portugal,780,00:06:44.639,Pass,
