50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.599976,,,,,,,,,,,270e13b6-da58-475e-a909-0d2d3770227d,76,,,"[74.2, 11.5]",3857294,1,,,,2.7221153,,Right Foot,,,,"[66.8, 14.8]",,Ground Pass,,8.1024685,,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,4,Netherlands,941,['f362a579-ce22-43f7-839e-e33e871aadd7'],10,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:10.030,Pass,
,,,,,,,,,,,,,,,,1.652606,,,,,,,,,,,92780e53-9cc9-4dde-8e30-f7744e16f7ef,79,,,"[66.8, 20.8]",3857294,1,,,,1.5256658,,Left Foot,,,,"[68.2, 51.8]",,Ground Pass,,31.031597,,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,4,Netherlands,941,['a60f9483-f2c7-4ef5-a0a9-348b06248de6'],11,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:11.868,Pass,
,,,,,,,,,,,,,,,,1.128257,,,,,,,,,,,770ada89-cf5a-465c-8b7b-ff0f03087574,82,,,"[69.2, 53.3]",3857294,1,,,,1.1456692,,Right Foot,,,,"[78.3, 73.4]",,Ground Pass,,22.063997,,,,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,4,Netherlands,941,['5e9d2af9-ae31-46ae-8112-b5fd8da3de96'],14,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:14.827,Pass,
,,,,,,,,,,,,,,,,0.909265,,,,,,,,,,,6d615738-0133-4cad-8ca5-b1dc8a90f58d,85,,,"[78.3, 73.9]",3857294,1,,,,-0.41062474,,Right Foot,,,,"[93.0, 67.5]",,Ground Pass,,16.03278,,,,,Memphis Depay,2988.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,4,Netherlands,941,['138e6b80-6a3a-44fa-aa03-63ad83510e30'],16,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:16.981,Pass,
,,,,,,,,,,,,,,,,0.671583,,,,,,,,,,,bed65338-fa8c-4165-932a-1e64d79735de,90,,,"[90.5, 67.1]",3857294,1,,,,1.1321435,,Right Foot,,,,"[94.3, 75.2]",,Ground Pass,,8.947066,,,,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,4,Netherlands,941,['b11117b3-27d6-4af8-a31b-f97d228d573f'],24,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:24.883,Pass,
,,,,,,,,,,,,,,,,1.648679,,,,,,,,,,,e46b1b84-df28-46ab-80a5-3f7f0751fd1a,93,,,"[93.0, 75.5]",3857294,1,,,,-3.0234244,,Right Foot,,,,"[71.1, 72.9]",,Ground Pass,,22.053799,,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,4,Netherlands,941,['6b8ced85-e2b5-4f1d-b7c6-14662a0de119'],26,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:26.512,Pass,
,,,,,,,,,,,,,,,,1.404852,,,,,,,,,,,e9b74931-9d5b-47d3-967d-349d9baebc3e,96,,,"[71.1, 72.9]",3857294,1,,,,-1.950453,,Right Foot,,,,"[63.0, 52.6]",,Ground Pass,,21.85635,,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,4,Netherlands,941,['50cf6a85-80dd-4aef-aed6-5ec43cd2b927'],29,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:29.027,Pass,
,,,,,,,,,,,,,,,,1.243083,,,,,,,,,,,fe9cb592-cc35-4de0-8253-59dc31cd1809,99,,,"[64.4, 43.1]",3857294,1,,,,-1.4500477,,Right Foot,,,,"[67.3, 19.2]",,Ground Pass,,24.075298,,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,4,Netherlands,941,['74545ccf-e866-469e-b161-61391278f4a6'],32,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:32.626,Pass,
,,,,,,,,,,,,,,,,0.980863,,,,,,,,,,,d337ebe6-7d06-4f26-8b61-36743a96143c,102,,,"[68.9, 20.4]",3857294,1,,,,1.4536875,,Left Foot,,,,"[70.1, 30.6]",,Ground Pass,,10.270346,,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,4,Netherlands,941,['db3daf7a-4c6e-4974-9117-a3603bb0fd90'],35,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:35.952,Pass,
,,,,,,,,,,,,,,,,0.709429,,,,,,,,,,,d8d5fa5a-1eac-4644-be6b-ea0930fc2076,105,,,"[70.1, 31.0]",3857294,1,,,,0.121352,,Left Foot,,,,"[78.3, 32.0]",,Ground Pass,,8.260751,,,,,Davy Klaassen,4318.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,4,Netherlands,941,['e1486ccf-50dd-4c93-8e02-20925074cb1f'],38,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:38.066,Pass,
,,,,,,,,,,,,,,,,1.429835,,,,,,,,,,,ec29e0bf-6396-4df7-a16e-1e0ffbb884ce,108,,,"[78.4, 31.9]",3857294,1,,,,1.8597717,,Right Foot,,,,"[70.7, 57.8]",,Ground Pass,,27.020363,,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Davy Klaassen,4318.0,Center Attacking Midfield,4,Netherlands,941,['3d24daa5-5002-4d0d-8300-3098c1d6f79a'],38,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:38.816,Pass,
,,,,,,,,,,,,,,,,1.127563,,,,,,,,,,,705544cc-9a16-457e-afae-94ba95664080,111,,,"[81.8, 58.2]",3857294,1,,,,1.2158991,,Right Foot,,,,"[88.1, 75.2]",,Ground Pass,,18.12981,,,,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,4,Netherlands,941,['7304e6d8-d117-4383-bcdc-08df10886144'],45,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:45.263,Pass,
,,,,,,,,,,,,,,,,1.246514,,,,,,,,,,,5eb6f72f-b73f-489c-8457-cd8f1f7db48a,114,,,"[89.9, 71.7]",3857294,1,,,,0.3169429,,Right Foot,,,,"[102.4, 75.8]",,Ground Pass,,13.155227,,,,,Davy Klaassen,4318.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,4,Netherlands,941,['534362e5-bd61-49a0-8a99-ffbc5b44d47e'],48,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:48.405,Pass,
,,,,,,,,,,,,,,,,0.891906,,,,,,,,,,,17d46b63-995d-4fa0-8db7-f600f5070f09,117,,,"[96.5, 75.3]",3857294,1,,,,-1.9325255,,Right Foot,,,,"[93.7, 67.9]",,Ground Pass,,7.9120164,,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Davy Klaassen,4318.0,Center Attacking Midfield,4,Netherlands,941,['d709afed-9dd9-4b0c-b743-059bfb5a4602'],51,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:51.861,Pass,
,,,,,,,,,,,,,,,,0.809268,,,,,,,,,,,4b3ff14d-b18c-4fdb-911d-49a43dce256d,121,,,"[93.7, 69.3]",3857294,1,,,,2.1794856,,Right Foot,,,,"[89.1, 75.9]",,Ground Pass,,8.044874,,,,,Davy Klaassen,4318.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,4,Netherlands,941,"['54aff3bd-9b36-403c-9319-6266ab063cea', 'd57c2612-b902-4e62-b655-15e5035a25bf']",53,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:53.247,Pass,True
,,,,,,,,,,,,,,,,1.780117,,,,,,,,,,,dda7ecaf-139c-4b3a-a034-8e00695b1d0b,124,,,"[89.1, 75.9]",3857294,1,,,,-2.583762,,Right Foot,,,,"[77.4, 68.6]",,Ground Pass,,13.790577,,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Davy Klaassen,4318.0,Center Attacking Midfield,4,Netherlands,941,['9b9a3267-0999-454f-8085-c02fd7e761fe'],54,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:54.482,Pass,
,,,,,,,,,,,,,,,,1.929015,,,,,,,,,,,b1f3fb19-7b51-4340-97a2-64509244bc13,127,,,"[77.0, 59.6]",3857294,1,,,,-1.7675421,,Right Foot,,,,"[71.1, 30.0]",,Ground Pass,,30.18228,,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,4,Netherlands,941,['b5e796a3-3a7b-4577-a02c-714e64de28b7'],56,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:56.853,Pass,
,,,,,,,,,,,,,,,,1.107428,,,,,,,,,,,9bd46955-cb2a-478b-853e-993c1faf992e,131,,,"[68.3, 21.6]",3857294,1,,,,-0.9596686,,Left Foot,,,,"[80.0, 4.9]",,Ground Pass,,20.390684,,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,4,Netherlands,941,"['185b5a00-3819-4cbe-9256-3c2039748ec2', 'cf92af2d-ba98-41a0-a565-b7acacdefd9a']",59,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:59.919,Pass,True
,,,,,,,,,,,,,,,,1.653332,,,,,,,,,,,e5e3455e-a9a1-408c-b5e3-013f59db0036,134,,,"[74.2, 5.9]",3857294,2,,,,2.1247213,,Right Foot,,,,"[57.5, 32.9]",,Ground Pass,,31.747284,,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,4,Netherlands,941,['d8100ccc-667c-441a-89d5-a888f8720304'],2,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:02.262,Pass,
,,,,,,,,,,,,,,,,2.745387,,,,,,,,,,,b8a890ec-fc4a-4e16-9255-dbce3f63395f,137,,,"[57.3, 36.6]",3857294,2,,,,0.5491033,,Right Foot,,,,"[101.1, 63.4]",,High Pass,,51.348614,,,Pass Offside,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,4,Netherlands,941,['e256c769-e6bb-4d94-a956-db710581676a'],5,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:05.636,Pass,
,,,,,,,,,,,,,,,,3.306989,,,,,,,,,,,474dd755-2ef1-4b32-a5c3-623c2a6a5cd7,139,,,"[19.8, 15.8]",3857294,2,True,,,1.3935181,,Left Foot,,,,"[29.6, 70.5]",,High Pass,,55.570946,,,,,Pedro Miguel Correia,124506.0,,True,,,Free Kick,1,From Free Kick,Abdelkarim Hassan Al Haj Fadlalla,124494.0,Left Center Back,5,Qatar,3566,['115d70ef-569f-4d0a-a11a-748868f510ae'],24,,,,,,,,,,,,,,,,,,Qatar,3566,00:02:24.095,Pass,
,,,,,,,,,,,,,,,,3.866853,,,,,,,,,,,3888c7bd-357f-49a8-afe3-387cd171b14f,141,,,"[42.4, 68.3]",3857294,2,,,,-0.4479933,,Right Foot,,,,"[104.2, 38.6]",,High Pass,,68.566246,,,Incomplete,,Almoez Ali Zainalabiddin Abdulla,124495.0,,,Through Ball,True,,1,From Free Kick,Pedro Miguel Correia,124506.0,Right Center Back,5,Qatar,3566,"['298a06f2-6c8b-470e-bfef-80c799deb309', '30849a68-5d94-49e3-bc0e-1d3b766aee1a']",30,,,,,,,,,,,,,,,,,,Qatar,3566,00:02:30.107,Pass,
,,,,,,,,,,,,,,,,1.792997,,,,,,,,,,,16e166ac-ca2b-46c9-ad44-fe21e0628bd6,145,,,"[16.4, 42.8]",3857294,2,,,,0.9367736,,Keeper Arm,,,,"[28.9, 59.8]",,Ground Pass,,21.100948,,,,,Denzel Dumfries,8125.0,,,,,,1,Regular Play,Andries Noppert,8326.0,Goalkeeper,6,Netherlands,941,['7fb4a341-8a03-40b3-ad7b-486b6b1d1000'],34,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:34.732,Pass,
,,,,,,,,,,,,,,,,0.992647,,,,,,,,,,,a6d204fe-3be1-45b5-97ef-48cb2ecd8513,148,,,"[30.3, 59.5]",3857294,2,,,,-0.90975314,,Right Foot,,,,"[35.2, 53.2]",,Ground Pass,,7.981228,,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,6,Netherlands,941,['89a24f9d-90e2-4608-b9b0-b9d42d28d731'],37,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:37.516,Pass,
,,,,,,,,,,,,,,,,1.331194,,,,,,,,,,,e8c5b270-ca36-479b-85b3-d1c03f7f4efd,151,,,"[36.3, 49.1]",3857294,2,,,,-1.123639,,Right Foot,,,,"[49.2, 22.2]",,Ground Pass,,29.833202,,,Incomplete,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,6,Netherlands,941,"['82e1ba3c-c5fc-45c5-b2da-c3dbb0ca9a76', 'ab2f26da-ed70-4785-98fb-d2949e487760']",40,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:40.453,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,ff267b19-00f2-4674-ad24-219e3ad1c42f,157,,,"[12.1, 29.5]",3857294,2,True,,,-0.9472356,,Keeper Arm,,,,"[24.4, 12.4]",,Ground Pass,,21.064188,,,,,Nathan Aké,3306.0,,,,,,1,From Keeper,Andries Noppert,8326.0,Goalkeeper,7,Netherlands,941,['a07581da-d933-43b3-9618-5f6d06d4ba5e'],54,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:54.300,Pass,
,,,,,,,,,,,,,,,,1.522946,,,,,,,,,,,826eb968-1c09-4359-ba6b-e0fad9ed62f1,159,,,"[25.7, 14.6]",3857294,2,True,,,-0.9073703,,Right Foot,,,,"[32.5, 5.9]",,Ground Pass,,11.0421915,,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,8,Netherlands,941,['e0dcec11-756d-44cf-b82a-6c987faf2e15'],58,,,,,,,,,,,,,,,,,,Netherlands,941,00:02:58.296,Pass,
,,,,,,,,,,,,,,,,0.339133,,,,,,,,,,,0a30b673-a490-4b79-a026-cda833037004,161,,,"[41.1, 4.5]",3857294,3,,,,-0.018179815,,Left Foot,,,,"[46.6, 4.4]",,Ground Pass,,5.500909,,,Incomplete,,Memphis Depay,2988.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,9,Netherlands,941,"['31b15d33-a55e-4306-8331-f26d7f36be86', '441c9684-d666-40d4-9a04-6513ab28857a']",1,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:01.410,Pass,
,,,,,,,,,,,,,,,,1.213831,,,,,,,,,,,ad8b5a9f-003b-4b9c-a0cb-d7a9980c031e,166,,,"[59.4, 73.9]",3857294,3,,,,-2.5925674,,Right Foot,,,,"[42.4, 63.5]",,Ground Pass,,19.928873,,,,,Boualem Khoukhi,124493.0,,,,,,1,Regular Play,Ismaeel Mohammad Mohammad,124899.0,Right Wing Back,10,Qatar,3566,['7e306a26-5a40-4b41-9f9e-3b40fd1ec873'],4,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:04.423,Pass,
,,,,,,,,,,,,,,,,0.789445,,,,,,,,,,,0ac347b9-6277-44b7-8cc0-873b96f45a86,170,,,"[45.3, 66.5]",3857294,3,,,,0.08893674,,Right Foot,,,,"[61.0, 67.9]",,Ground Pass,,15.762297,,,Incomplete,,Hassan Khalid Al Heidos,124488.0,,,,,,1,Regular Play,Boualem Khoukhi,124493.0,Center Back,10,Qatar,3566,"['23281d7b-8246-4a54-9c07-d93ffd447c32', '89c04e97-ffb9-4c6b-ac75-0ffa40c13171', 'ed601b6f-b30a-4efc-bb6d-973d2cf939be']",6,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:06.796,Pass,True
,,,,,,,,,,,,,,,,1.087552,,,,,,,,,,,23281d7b-8246-4a54-9c07-d93ffd447c32,172,,,"[59.1, 12.2]",3857294,3,,,,-0.05258306,,Right Foot,,,,"[72.4, 11.5]",,Ground Pass,,13.318408,,,Incomplete,,Memphis Depay,2988.0,,,,,Recovery,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,10,Qatar,3566,"['0ac347b9-6277-44b7-8cc0-873b96f45a86', 'b65244b4-b384-4bf4-a6e7-1e4516e5f3a6', 'fd4ca938-bb32-4465-89a5-abc8ffe3e324']",7,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:07.586,Pass,
,,,,,,,,,,,,,,,,0.719634,,,,,,,,,,,1b7c4bdd-7791-40a7-9614-f26cf628b839,179,,,"[68.9, 15.6]",3857294,3,,,,-0.8936688,,Right Foot,,,,"[73.0, 10.5]",,Ground Pass,,6.5436993,,,,,Memphis Depay,2988.0,,,,,Recovery,1,Regular Play,Davy Klaassen,4318.0,Center Attacking Midfield,11,Netherlands,941,['3676f8d0-4049-4492-83b3-0c5a392c1ae1'],10,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:10.601,Pass,
,,,,,,,,,,,,,,,,0.174753,,,,,,,,,,,8629b590-0a33-4ea5-be44-c75026bc09da,183,,,"[92.5, 21.5]",3857294,3,,,,1.5707964,,Right Foot,,,,"[92.5, 25.8]",,Low Pass,,4.3,,,Incomplete,,Cody Mathès Gakpo,20750.0,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,11,Netherlands,941,"['3937e9fb-a493-452e-a846-1cedeb1d0d38', 'eea10c99-c009-4d8d-8f1e-a1f4bb1968e5']",14,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:14.970,Pass,
,,,,,,,,,,,,,,,,1.553063,,,,,,,,,,,ba233712-12ba-4951-94cb-adea663573e4,187,,,"[92.7, 17.0]",3857294,3,,,,0.62267077,,Right Foot,,,,"[104.4, 25.4]",,Ground Pass,,14.403125,,,,,Memphis Depay,2988.0,,,,,Recovery,1,Regular Play,Daley Blind,3311.0,Left Wing Back,11,Netherlands,941,['c5b4390a-556d-4045-8aa3-32a7e1d18c00'],16,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:16.444,Pass,
,,,,,,,,,,,,,,,,2.204168,,,,,,,,,,,47dbce73-1a09-4b40-912e-52b73e2365a5,203,,,"[7.0, 44.1]",3857294,3,True,,,1.4339029,,Right Foot,,,,"[9.7, 63.7]",,Ground Pass,,19.785095,,,,,Pedro Miguel Correia,124506.0,,,,,Goal Kick,1,From Goal Kick,Meshaal Aissa Barsham,124510.0,Goalkeeper,12,Qatar,3566,['de1524b8-01f6-40fe-898b-11079c09bd72'],42,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:42.898,Pass,
,,,,,,,,,,,,,,,,0.321807,,,,,,,,,,,d5d893f3-2894-4db3-bc5c-d2fe287aebed,205,,,"[12.9, 69.1]",3857294,3,,,,0.5456551,,Right Foot,,,,"[15.7, 70.8]",,Ground Pass,,3.275668,,,Incomplete,,Ismaeel Mohammad Mohammad,124899.0,,,,,,1,From Goal Kick,Pedro Miguel Correia,124506.0,Right Center Back,12,Qatar,3566,"['9d928d0f-be13-408c-8913-1701079a4b87', 'a3044eed-bb53-48fe-b7d5-8dcb64711bb1']",48,,,,,,,,,,,,,,,,,,Qatar,3566,00:03:48.331,Pass,
,,,,,,,,,,,,,,,,1.332743,,,,,,,,,,,756aa8e4-9162-49c1-85b4-a66dbf935e9c,209,,,"[100.3, 27.1]",3857294,3,,,,-2.4282346,,Right Foot,,,,"[95.1, 22.6]",,Ground Pass,,6.8767724,,,,,Frenkie de Jong,8118.0,,,,,Recovery,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,13,Netherlands,941,"['a64c0a9a-caee-438e-9602-5e5201982f3e', 'b6508487-6147-4173-9691-7e84c04b0448']",51,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:51.026,Pass,True
,,,,,,,,,,,,,,,,0.574173,,,,,,,,,,,74aba642-f8ae-4671-bf01-43f79703e261,212,,,"[95.1, 23.6]",3857294,3,,,,2.799297,,Right Foot,,,,"[86.4, 26.7]",,Ground Pass,,9.2358,,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,13,Netherlands,941,['90fba52b-5ddf-4967-a929-bb4c0a89974f'],53,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:53.061,Pass,
,,,,,,,,,,,,,,,,1.249712,,,,,,,,,,,2b92701b-5927-433f-bbf1-9724d1100b59,215,,,"[80.2, 28.1]",3857294,3,,,,2.1112158,,Right Foot,,,,"[73.0, 40.1]",,Ground Pass,,13.994285,,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,13,Netherlands,941,['f2b1ce99-f08a-4089-9bbd-c705429663d6'],56,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:56.881,Pass,
,,,,,,,,,,,,,,,,1.530325,,,,,,,,,,,16505bdf-d2e5-45fa-b910-b78b6b2e67df,218,,,"[73.0, 40.0]",3857294,3,,,,-1.7704802,,Right Foot,,,,"[69.6, 23.2]",,Ground Pass,,17.140594,,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,13,Netherlands,941,['b146a9f5-0fd7-4faa-9933-7b2b155984b8'],58,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:58.257,Pass,
,,,,,,,,,,,,,,,,1.269001,,,,,,,,,,,9fac0777-d100-4018-b2e3-b83c5547e3eb,221,,,"[70.3, 21.0]",3857294,3,,,,-0.21576619,,Right Foot,,,,"[84.9, 17.8]",,Ground Pass,,14.946571,,,,,Memphis Depay,2988.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,13,Netherlands,941,['f1c42b1e-44e7-4600-ab97-b9fe0bd4d27e'],59,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:59.827,Pass,
,,,,,,,,,,,,,,,,1.135628,,,,,,,,,,,6442bcb7-7431-4423-89d5-e98644226a7d,224,,,"[84.0, 17.0]",3857294,4,,,,-2.1127956,,Left Foot,,,,"[78.4, 7.7]",,Ground Pass,,10.855874,,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Center Forward,13,Netherlands,941,['c04d761d-05ea-42a1-bb13-543c0ca93628'],1,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:01.136,Pass,
,,,,,,,,,,,,,,,,1.124947,,,,,,,,,,,21f9d296-9f5f-44cd-8e91-0c1de946e778,227,,,"[78.3, 7.6]",3857294,4,,,,-0.46882892,,Right Foot,,,,"[86.0, 3.7]",,Ground Pass,,8.631338,,,,,Daley Blind,3311.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,13,Netherlands,941,['d8f2b85d-ac5b-4c17-9c86-16c63e0c3504'],4,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:04.478,Pass,
,,,,,,,,,,,,,,,,0.98126,,,,,,,,,,,ea038bba-6413-4a23-ac96-e0f324721951,230,,,"[81.2, 2.7]",3857294,4,,,,2.690523,,Left Foot,,,,"[74.8, 5.8]",,Ground Pass,,7.1112585,,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Daley Blind,3311.0,Left Wing Back,13,Netherlands,941,['f793f638-bb57-48a4-88fc-3d2d1bcb557c'],7,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:07.731,Pass,
,,,,,,,,,,,,,,,,0.899553,,,,,,,,,,,c3fe77b0-ec8d-4c10-a569-ea0f9e00fce6,233,,,"[73.9, 7.2]",3857294,4,,,,1.1740876,,Left Foot,,,,"[77.0, 14.6]",,Ground Pass,,8.023091,,,,,Marten de Roon,6994.0,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Center Back,13,Netherlands,941,['cdca93f6-a7c1-4921-9c2f-ec093b94691b'],9,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:09.824,Pass,
,,,,,,,,,,,,,,,,1.125682,,,,,,,,,,,d2161082-3095-44b6-a282-0c761f9cf02c,236,,,"[77.0, 14.6]",3857294,4,,,,2.992335,,Right Foot,,,,"[63.7, 16.6]",,Ground Pass,,13.449535,,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,13,Netherlands,941,['8e1b7bad-2455-4655-8637-fe787a17ae15'],10,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:10.764,Pass,
,,,,,,,,,,,,,,,,1.969225,,,,,,,,,,,b7238240-f3f1-4c79-a10a-f8a24886ed40,239,,,"[63.0, 24.7]",3857294,4,,,,1.5236932,,Right Foot,,,,"[64.4, 54.4]",,Ground Pass,,29.732979,,,,,Jurriën David Norman Timber,21809.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,13,Netherlands,941,['211165b5-1e90-4aa7-9a1d-27e4fdc71b75'],13,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:13.157,Pass,
,,,,,,,,,,,,,,,,0.987463,,,,,,,,,,,409002f1-4a40-4f72-a84b-5db9abab6b5e,242,,,"[57.1, 53.3]",3857294,4,,,,-1.7983638,,Right Foot,,,,"[54.9, 43.8]",,Ground Pass,,9.7514105,,,,,Virgil van Dijk,3669.0,,,,,,1,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,13,Netherlands,941,['47cafb9a-5f8b-4c94-ae40-42a1b66f678a'],17,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:17.544,Pass,
,,,,,,,,,,,,,,,,1.787026,,,,,,,,,,,48b6e9d1-0c63-4ee6-8bd8-094fca8efc5a,245,,,"[55.7, 39.6]",3857294,4,,,,-1.2351577,,Left Foot,,,,"[64.7, 13.8]",,Ground Pass,,27.324715,,,,,Nathan Aké,3306.0,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Center Back,13,Netherlands,941,['409c208d-7be7-4e7e-891f-4fa7adf727c3'],19,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:19.446,Pass,
