50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.114203,,,,,,,,,,,,6c1862e4-c9c5-44f3-b48b-73f3c4c3cdc1,74,,,"[32.1, 75.3]",3857261,1,,,,,-1.7217138,,Right Foot,,"[28.8, 53.6]",,Ground Pass,,21.949488,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,9,England,768,['6f37f018-7d81-48c2-bea6-5b725fc480c7'],33,,,,,,,,,,,,,,,,,,England,768,00:01:33.785,Pass,
,,,,,,,,,,,,,,,,,1.133268,,,,,,,,,,,,3f6b4326-2571-4466-b9b7-a0677b64e1ae,77,,,"[55.2, 28.0]",3857261,1,,,,,-1.0183028,,Right Foot,,"[63.4, 14.7]",,Ground Pass,,15.62466,,,,,Marcus Rashford,3318.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['257097ab-ed37-4cd8-9593-8e5dd1274eee'],41,,,,,,,,,,,,,,,,,,England,768,00:01:41.316,Pass,
,,,,,,,,,,,,,,,,,0.801149,,,,,,,,,,,,5f2e29c7-d5fb-4e33-b6e0-44d6ec2b11ac,80,,,"[63.4, 14.2]",3857261,1,,,,,0.9902749,,Right Foot,,"[69.5, 23.5]",,Ground Pass,,11.12205,,,,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,['5128d8a9-f91f-4a5c-a21d-967b3a4305cf'],44,,,,,,,,,,,,,,,,,,England,768,00:01:44.455,Pass,
,,,,,,,,,,,,,,,,,1.025204,,,,,,,,,,,,60212737-fb32-42bf-84fd-e0e10f581e2e,83,,,"[69.3, 23.1]",3857261,1,,,,,-2.1361327,,Right Foot,,"[63.4, 13.8]",,Ground Pass,,11.013628,,,,,Marcus Rashford,3318.0,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,9,England,768,['57dbf37b-bd79-4643-9d0c-e4b70c408821'],45,,,,,,,,,,,,,,,,,,England,768,00:01:45.336,Pass,
,,,,,,,,,,,,,,,,,0.966768,,,,,,,,,,,,80a54a3e-e1bb-4a84-a53c-7c5001bac192,86,,,"[63.4, 14.9]",3857261,1,,,,,1.5888124,,Right Foot,,"[63.2, 26.0]",,Ground Pass,,11.101802,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,['7bf09b1c-90a1-4d22-b929-48c8b57ef096'],47,,,,,,,,,,,,,,,,,,England,768,00:01:47.365,Pass,
,,,,,,,,,,,,,,,,,1.01118,,,,,,,,,,,,6377267c-bf6d-473e-8528-6e780783e23c,89,,,"[63.1, 26.5]",3857261,1,,,,,-2.146221,,Right Foot,,"[55.9, 15.4]",,Ground Pass,,13.230646,,,,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,9,England,768,['c0f935e7-64dd-4389-8aff-59f62770bf9c'],48,,,,,,,,,,,,,,,,,,England,768,00:01:48.756,Pass,
,,,,,,,,,,,,,,,,,1.711565,,,,,,,,,,,,f8cd479b-0dec-462f-bc23-92c883d7d451,92,,,"[51.4, 17.3]",3857261,1,,,,,1.9028558,,Right Foot,,"[42.4, 43.4]",,Ground Pass,,27.60815,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,9,England,768,['6b7f3ad1-dfab-4b2f-a5e0-987eb6598b5c'],50,,,,,,,,,,,,,,,,,,England,768,00:01:50.686,Pass,
,,,,,,,,,,,,,,,,,1.446102,,,,,,,,,,,,5dd38f6d-0b6e-4547-a778-4d6e47d7a45b,95,,,"[44.1, 51.8]",3857261,1,,,,,1.0057099,,Right Foot,,"[61.6, 79.4]",,Ground Pass,,32.680424,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['56d8e16f-84d0-4dcb-8514-ac08f999ddd7'],54,,,,,,,,,,,,,,,,,,England,768,00:01:54.516,Pass,
,,,,,,,,,,,,,,,,,1.715466,,,,,,,,,,,,e7f8e2f0-c358-4286-b38d-a02b1588bc67,98,,,"[57.5, 76.0]",3857261,1,,,,,-2.7326849,,Right Foot,,"[33.5, 65.6]",,Ground Pass,,26.156452,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,9,England,768,['1da58573-2208-4978-98e2-96441b5eb21e'],57,,,,,,,,,,,,,,,,,,England,768,00:01:57.347,Pass,
,,,,,,,,,,,,,,,,,1.443691,,,,,,,,,,,,abb2d621-eb78-4b8f-9780-817132a8e3c7,101,,,"[27.2, 62.2]",3857261,2,,,,,-1.910829,,Left Foot,,"[19.7, 41.0]",,Ground Pass,,22.487553,,,,,Jordan Pickford,3468.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['34370080-da1a-46f5-8069-fa05544f38e4'],0,,,,,,,,,,,,,,,,,,England,768,00:02:00.519,Pass,
,,,,,,,,,,,,,,,,,0.980531,,,,,,,,,,,,03ff843a-aeac-4121-97a8-557bb56561f3,104,,,"[23.8, 37.6]",3857261,2,,,,,-1.3550302,,Left Foot,,"[25.4, 30.3]",,Ground Pass,,7.4732857,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,9,England,768,['e2b8991b-df79-4cb4-8e9c-0723381d8609'],3,,,,,,,,,,,,,,,,,,England,768,00:02:03.976,Pass,
,,,,,,,,,,,,,,,,,1.637618,,,,,,,,,,,,9fb2f627-4bfa-4d65-a3c1-d880786ca5f4,107,,,"[37.8, 20.1]",3857261,2,,,,,-0.7552703,,Right Foot,,"[56.6, 2.4]",,Ground Pass,,25.821115,,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['f0f24660-7379-45f9-9646-88aaf2e78484'],8,,,,,,,,,,,,,,,,,,England,768,00:02:08.417,Pass,
,,,,,,,,,,,,,,,,,0.658939,,,,,,,,,,,,6079bb1e-b884-4816-a1c1-9fd42b4c4e8d,110,,,"[56.6, 2.4]",3857261,2,,,,,0.104876935,,Left Foot,,"[66.1, 3.4]",,Ground Pass,,9.552486,,,,,Marcus Rashford,3318.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,['59437690-285b-40a5-977c-54a2d52329ad'],10,,,,,,,,,,,,,,,,,,England,768,00:02:10.874,Pass,
,,,,,,,,,,,,,,,,,1.623655,,,,,,,,,,,,ec84a1fb-90c0-46ef-9fd3-6235e8ccb3ab,114,,,"[64.1, 3.8]",3857261,2,,,,,2.6427689,,Right Foot,,"[50.7, 11.1]",,Ground Pass,,15.259423,,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,['e72baa8b-7524-4607-99ca-cc135d249576'],11,,,,,,,,,,,,,,,,,,England,768,00:02:11.573,Pass,
,,,,,,,,,,,,,,,,,1.375838,,,,,,,,,,,,a3fbbb5e-bbbd-4d46-b753-f0e699c98386,117,,,"[44.9, 14.0]",3857261,2,,,,,2.582263,,Left Foot,,"[32.6, 21.7]",,Ground Pass,,14.511374,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,['0e27dc1b-5015-4fec-a39b-b1504bc8acfb'],14,,,,,,,,,,,,,,,,,,England,768,00:02:14.659,Pass,
,,,,,,,,,,,,,,,,,1.659788,,,,,,,,,,,,c6d7399d-2971-4351-b085-c6b2014c4637,120,,,"[32.9, 26.0]",3857261,2,,,,,1.3227643,,Left Foot,,"[40.7, 56.8]",,Ground Pass,,31.772314,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['8105f731-0ea6-4294-95b2-93a758aec119'],18,,,,,,,,,,,,,,,,,,England,768,00:02:18.325,Pass,
,,,,,,,,,,,,,,,,,1.656105,,,,,,,,,,,,653fddd2-c2ad-4375-be30-3e94f024484f,123,,,"[41.2, 58.4]",3857261,2,,,,,-1.970429,,Right Foot,,"[34.4, 42.3]",,Ground Pass,,17.477127,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['551d1a1f-b25d-410c-840b-feff6e6db630'],22,,,,,,,,,,,,,,,,,,England,768,00:02:22.365,Pass,
,,,,,,,,,,,,,,,,,1.259788,,,,,,,,,,,,9666c64f-5bda-458f-a50e-569c6c27d5f9,126,,,"[34.6, 39.1]",3857261,2,,,,,-1.3282448,,Right Foot,,"[39.4, 19.7]",,Ground Pass,,19.984995,,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['12381a40-5b62-4fe2-863d-43cfcb7799ce'],25,,,,,,,,,,,,,,,,,,England,768,00:02:25.316,Pass,
,,,,,,,,,,,,,,,,,1.126768,,,,,,,,,,,,9f035789-38b9-4de0-99ec-f4e87c3ef1aa,129,,,"[42.4, 14.7]",3857261,2,,,,,-0.71883,,Right Foot,,"[51.2, 7.0]",,Ground Pass,,11.69316,,,,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,['012c143e-4c09-4ab5-bc84-eafe9084103b'],28,,,,,,,,,,,,,,,,,,England,768,00:02:28.276,Pass,
,,,,,,,,,,,,,,,,,1.531968,,,,,,,,,,,,c6e5acb1-22ae-4fe5-b34c-f8f5f6895f0a,132,,,"[41.9, 21.0]",3857261,2,,,,,1.5620756,,Right Foot,,"[42.2, 55.4]",,Ground Pass,,34.40131,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,9,England,768,['88bc24ed-c483-459c-a421-fac102671516'],32,,,,,,,,,,,,,,,,,,England,768,00:02:32.518,Pass,
,,,,,,,,,,,,,,,,,0.742871,,,,,,,,,,,,400c6ec4-1ac5-4c55-be59-0877110f0313,136,,,"[63.4, 56.3]",3857261,2,,,,,-0.1003331,,Right Foot,,"[78.3, 54.8]",,Ground Pass,,14.975313,,,,,Jordan Brian Henderson,3532.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['f857d26d-2752-48d7-81dd-928f16c4e38f'],39,,,,,,,,,,,,,,,,,,England,768,00:02:39.450,Pass,
,,,,,,,,,,,,,,,,,1.009417,,,,,,,,,,,,c2f22672-418b-4d23-9d35-094256029a5e,139,,,"[78.3, 54.8]",3857261,2,,,,,1.6478964,,Right Foot,,"[76.5, 78.1]",,Ground Pass,,23.369425,,,,,Philip Foden,4354.0,,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,9,England,768,['afa1c08a-4f38-4839-b028-bc700f5eb5da'],40,,,,,,,,,,,,,,,,,,England,768,00:02:40.346,Pass,
,,,,,,,,,,,,,,,,,1.58581,,,,,,,,,,,,f2798e37-8b4a-40ba-8a0e-9a0a651e30bd,142,,,"[78.4, 72.2]",3857261,2,,,,,-2.8741207,,Left Foot,,"[57.6, 66.5]",,Ground Pass,,21.566874,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Philip Foden,4354.0,Right Wing,9,England,768,['4126a060-83a4-4712-b849-eb6ae3c0ea93'],44,,,,,,,,,,,,,,,,,,England,768,00:02:44.266,Pass,
,,,,,,,,,,,,,,,,,1.265998,,,,,,,,,,,,7689cf9f-7082-414e-8409-2dc7f397ec63,145,,,"[57.1, 58.1]",3857261,2,,,,,-1.302169,,Right Foot,,"[62.0, 40.3]",,Ground Pass,,18.462124,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['cf0fd0b5-b5f5-412b-8f69-1757955fdd2d'],47,,,,,,,,,,,,,,,,,,England,768,00:02:47.018,Pass,
,,,,,,,,,,,,,,,,,1.489289,,,,,,,,,,,,79374545-dc87-4712-889b-5bbeb2aa40ac,149,,,"[68.4, 31.7]",3857261,2,,,,,-1.019488,,Right Foot,,"[78.3, 15.6]",,Ground Pass,,18.900265,,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,9,England,768,"['2362133d-6624-4ce1-8f27-94acc0291775', '75b62d52-cd5d-42bb-8a26-2c03d52ac930']",50,,,,,,,,,,,,,,,,,,England,768,00:02:50.404,Pass,True
,,,,,,,,,,,,,,,,,1.018517,,,,,,,,,,,,0031baa7-95b1-4cc2-bfea-ef1405e83f1c,152,,,"[83.1, 12.7]",3857261,2,,,,,-0.7103946,,Right Foot,,"[92.4, 4.7]",,Ground Pass,,12.267437,,,,,Marcus Rashford,3318.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,['d97fb793-a0ef-4dd3-a9ae-807dfe57823d'],52,,,,,,,,,,,,,,,,,,England,768,00:02:52.902,Pass,
,,,,,,,,,,,,,,,,,0.165145,,,,,,,,,,,,8b83740d-8522-4ecf-9335-09882fcb1f75,155,,,"[96.0, 13.7]",3857261,2,,,,,0.3708913,,Right Foot,,"[99.6, 15.1]",,Ground Pass,,3.8626416,,,Incomplete,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,"['7c21871c-9d93-4f3e-bb3e-750e78b9929c', 'df2f81f1-8996-4ee0-b7f7-779e1861d0a4']",57,,,,,,,,,,,,,,,,,,England,768,00:02:57.196,Pass,
,,,,,,,,,,,,,,,,,0.249962,,,,,,,,,,,,e1415d23-f645-4916-a3a0-2a6584be22bb,160,,,"[29.1, 50.0]",3857261,3,,,,,-2.6779451,,Right Foot,,"[27.9, 49.4]",,High Pass,,1.3416408,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Aaron Ramsey,3517.0,Center Attacking Midfield,9,England,768,['c5cf3b6b-2dd7-4cf9-af96-13c64a946397'],0,,,,,,,,,,,,,,,,,,Wales,907,00:03:00.347,Pass,
,,,,,,,,,,,,,,,,,1.521756,,,,,,,,,,,,e70e0bbe-65a2-4df9-86b6-60e57e274ba0,162,,,"[87.2, 34.1]",3857261,3,,,,,2.7261004,,Right Foot,,"[80.4, 37.1]",,Ground Pass,,7.4323616,,,,,Kyle Walker,3205.0,,,,,,Recovery,1,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,9,England,768,['b3a7c1a6-5c13-4be9-a17e-839a314244db'],1,,,,,,,,,,,,,,,,,,England,768,00:03:01.863,Pass,
,,,,,,,,,,,,,,,,,0.937823,,,,,,,,,,,,23b2cd23-da78-4923-8dcc-990479842969,165,,,"[80.2, 35.7]",3857261,3,,,,,-0.8648764,,Right Foot,,"[85.4, 29.6]",,Ground Pass,,8.01561,,,,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,9,England,768,['ddebd83c-9798-4756-aaaf-8e933e1cf7e1'],3,,,,,,,,,,,,,,,,,,England,768,00:03:03.504,Pass,
,,,,,,,,,,,,,,,,,0.943052,,,,,,,,,,,,7d74142a-62da-41f5-9bc2-e46b504ea1f9,169,,,"[81.5, 23.1]",3857261,3,,,,,-1.3397057,,Left Foot,,"[83.1, 16.3]",,Ground Pass,,6.9856997,,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Left Center Midfield,9,England,768,['4c0fa148-e36b-4572-b568-bcd458901197'],5,,,,,,,,,,,,,,,,,,England,768,00:03:05.556,Pass,
,,,,,,,,,,,,,,,,,1.770856,,,,,,,,,,,,1e73eef2-37f1-471c-9692-eb59ef1ec2b0,173,,,"[72.7, 15.8]",3857261,3,,,,,2.7250118,,Left Foot,,"[50.1, 25.8]",,Ground Pass,,24.713558,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,"['4867f050-fa46-4429-956b-f25d6d0cfa69', '71c7cda7-bda5-49e0-bde7-c2e87612626e']",8,,,,,,,,,,,,,,,,,,England,768,00:03:08.407,Pass,True
,,,,,,,,,,,,,,,,,0.232575,,,,,,,,,,,,802f395f-9add-470e-bf07-50403b191b1b,176,,,"[51.0, 32.4]",3857261,3,,,,,-0.21866895,,Right Foot,,"[54.6, 31.6]",,Low Pass,,3.6878178,,,Incomplete,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,"['b8d29ce3-e54b-4c7a-9d72-a7d259892bce', 'be5ccdb7-29fd-4534-9047-e59775e8408b']",14,,,,,,,,,,,,,,,,,,England,768,00:03:14.941,Pass,
,,,,,,,,,,,,,,,,,1.83852,,,,,,,,,,,,eafd9f6e-6baa-4333-a4e0-4fd2e7509695,184,,,"[72.0, 5.2]",3857261,3,,,,,2.676448,,Right Foot,,"[45.3, 18.6]",,Ground Pass,,29.873901,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,"['98f47f7c-0779-46d0-bb78-b859e8443b87', 'd1b798df-7e34-429f-b379-a9011308d1ad']",22,,,,,,,,,,,,,,,,,,England,768,00:03:22.200,Pass,True
,,,,,,,,,,,,,,,,,1.251702,,,,,,,,,,,,dcb4648c-f5b3-47a1-97eb-c02e7749a22b,187,,,"[44.6, 26.0]",3857261,3,,,,,1.4429828,,Right Foot,,"[47.8, 50.9]",,Ground Pass,,25.10478,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['405875b0-8803-4c77-bb10-fcd0977b86d2'],26,,,,,,,,,,,,,,,,,,England,768,00:03:26.250,Pass,
,,,,,,,,,,,,,,,,,0.54977,,,,,,,,,,,,f155a863-6e24-4ba9-9358-b839dd3252e4,191,,,"[63.2, 49.9]",3857261,3,,,,,-1.1020982,,Right Foot,,"[67.2, 42.0]",,Ground Pass,,8.854942,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['a593b68f-411f-49a1-a664-415dfaa38d22'],34,,,,,,,,,,,,,,,,,,England,768,00:03:34.674,Pass,
,,,,,,,,,,,,,,,,,1.847374,,,,,,,,,,,,d070f09c-dd08-4f68-9e8e-c89db5cbe05e,195,,,"[61.4, 35.0]",3857261,3,,,,,-1.174355,,Right Foot,,"[70.4, 13.5]",,Ground Pass,,23.307724,,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,9,England,768,['beb2cea2-ff6d-4273-8bca-679c1d595ab0'],37,,,,,,,,,,,,,,,,,,England,768,00:03:37.472,Pass,
,,,,,,,,,,,,,,,,,0.758254,,,,,,,,,,,,b11c5a37-9eb0-4b17-ab36-36a7878c8cbf,198,,,"[77.0, 6.1]",3857261,3,,,,,-0.7105383,,Left Foot,,"[81.3, 2.4]",,Ground Pass,,5.672742,,,,,Marcus Rashford,3318.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,['9710a5f6-324c-41cb-a768-5583353c3528'],41,,,,,,,,,,,,,,,,,,England,768,00:03:41.803,Pass,
,,,,,,,,,,,,,,,,,2.061088,,,,,,,,,,,,c4353f83-095f-4154-9f3c-a996ea52fdeb,201,,,"[81.3, 2.7]",3857261,3,,,,,2.4805496,,Right Foot,,"[53.4, 24.4]",,Ground Pass,,35.34544,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Marcus Rashford,3318.0,Left Wing,9,England,768,['de3adf72-74ae-4c4e-886d-0bae2d0f3087'],42,,,,,,,,,,,,,,,,,,England,768,00:03:42.601,Pass,
,,,,,,,,,,,,,,,,,1.312073,,,,,,,,,,,,7689044d-ee8b-49fc-bb67-8f569bda40cb,204,,,"[51.8, 38.4]",3857261,3,,,,,1.2338378,,Right Foot,,"[57.3, 54.1]",,Ground Pass,,16.635504,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['69e7b524-c7fd-4700-b041-7a0ae827c943'],46,,,,,,,,,,,,,,,,,,England,768,00:03:46.783,Pass,
,,,,,,,,,,,,,,,,,1.472389,,,,,,,,,,,,6eca3e2d-d67c-4c56-836b-a03db5abb9c0,207,,,"[58.4, 52.7]",3857261,3,,,,,-2.3231487,,Right Foot,,"[46.7, 40.2]",,Ground Pass,,17.121332,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,9,England,768,['8e75e56d-f148-449a-bda6-25939cbed39f'],50,,,,,,,,,,,,,,,,,,England,768,00:03:50.890,Pass,
,,,,,,,,,,,,,,,,,1.452574,,,,,,,,,,,,1508fd22-3be0-4e50-9a77-043101cb6f6a,210,,,"[46.2, 37.8]",3857261,3,,,,,-1.4659194,,Right Foot,,"[47.8, 22.6]",,Ground Pass,,15.283978,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['dfe93e72-3912-435a-ab5c-4883d3e271ab'],53,,,,,,,,,,,,,,,,,,England,768,00:03:53.438,Pass,
,,,,,,,,,,,,,,,,,1.195509,,,,,,,,,,,,6edce619-1bc8-4955-96d3-56e2b5a417c5,214,,,"[41.7, 22.1]",3857261,3,,,,,2.487148,,Right Foot,,"[30.1, 31.0]",,Ground Pass,,14.620875,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Center Defensive Midfield,9,England,768,"['5a57a4cf-a88f-439c-9c5e-e962a49d1d09', 'a1c608ae-302f-4397-beda-f6f2651dec6d']",56,,,,,,,,,,,,,,,,,,England,768,00:03:56.862,Pass,True
,,,,,,,,,,,,,,,,,2.464988,,,,,,,,,,,,109d42ec-9aeb-4e5f-851d-fe6826b078db,217,,,"[23.2, 33.4]",3857261,4,,,,,1.859899,,Left Foot,,"[17.4, 52.9]",,Ground Pass,,20.344286,,,,,Jordan Pickford,3468.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['eb667057-db2a-4c74-a0c7-4839174f2c71'],1,,,,,,,,,,,,,,,,,,England,768,00:04:01.462,Pass,
,,,,,,,,,,,,,,,,,1.262575,,,,,,,,,,,,171d6f51-9a0b-4fd7-8f13-f975ad648960,220,,,"[17.0, 53.2]",3857261,4,,,,,-0.13850148,,Right Foot,,"[33.5, 50.9]",,Ground Pass,,16.659533,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,9,England,768,['b0dd7d6a-2fbc-46b6-8f83-7538661349ae'],3,,,,,,,,,,,,,,,,,,England,768,00:04:03.967,Pass,
,,,,,,,,,,,,,,,,,1.674088,,,,,,,,,,,,7a1277c8-4cc2-4b08-b734-ae18f0a99fb8,223,,,"[31.0, 51.1]",3857261,4,,,,,-2.1232634,,Right Foot,,"[18.3, 30.5]",,Ground Pass,,24.200207,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,9,England,768,['6f8c35c7-73ee-4e92-8ab8-52faea38df12'],5,,,,,,,,,,,,,,,,,,England,768,00:04:05.346,Pass,
,,,,,,,,,,,,,,,,,1.58194,,,,,,,,,,,,40ffc1a0-6ac0-4948-a0c1-da7b46b24292,226,,,"[26.3, 27.1]",3857261,4,,,,,-0.98624593,,Right Foot,,"[39.6, 7.0]",,Ground Pass,,24.101868,,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['86f6b880-2ee5-4aa0-b61d-ca2b85aa3ccd'],11,,,,,,,,,,,,,,,,,,England,768,00:04:11.340,Pass,
,,,,,,,,,,,,,,,,,1.886685,,,,,,,,,,,,87ffb419-b694-410d-9307-018c577305a3,229,,,"[46.2, 9.5]",3857261,4,,,,,2.2110682,,Left Foot,,"[35.1, 24.4]",,Ground Pass,,18.580097,,,,,Harry Maguire,3336.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,England,768,['855f68f6-6961-407e-a24b-fb5a02b33c61'],16,,,,,,,,,,,,,,,,,,England,768,00:04:16.913,Pass,
,,,,,,,,,,,,,,,,,3.190963,,,,,,,,,,,,b8a8ee06-98f5-4b05-9709-5c2de1efc055,232,,,"[44.8, 27.2]",3857261,4,,,,,-0.40599045,,Right Foot,,"[99.7, 3.6]",,High Pass,,59.757595,,,,,Marcus Rashford,3318.0,,,,,,,1,Regular Play,Harry Maguire,3336.0,Left Center Back,9,England,768,['ba863912-71b7-4adf-9ba2-122d1ecc9382'],22,,,,,,,,,,,,,,,,,,England,768,00:04:22.811,Pass,
,,,,,,,,,,,,,,,,,0.998026,,,,,,,,,,,,9c8c5a0f-ccea-46fa-8e0a-69c0c2f3b2aa,236,,,"[33.6, 80.0]",3857261,4,,,,,-0.47569522,,,,"[43.5, 74.9]",,Low Pass,,11.136427,,,,,Gareth Frank Bale,6399.0,,,,,,Throw-in,1,From Throw In,Neco Williams,34794.0,Right Back,10,Wales,907,['d7a87bb5-5418-4341-bc22-ba3b5937c782'],51,,,,,,,,,,,,,,,,,,Wales,907,00:04:51.167,Pass,
,,,,,,,,,,,,,,,,,0.959146,,,,,,,,,,,,5c62e290-cc04-4cf9-9e3c-0e35a0a8c284,240,,,"[43.1, 75.0]",3857261,4,,,,,2.5748634,,Left Foot,,"[35.4, 79.9]",,Ground Pass,,9.1268835,,,Out,,Neco Williams,34794.0,,,,,,,1,From Throw In,Gareth Frank Bale,6399.0,Right Wing,10,Wales,907,"['8f4080e7-60c3-4f31-84dd-a8195c882f44', 'f2663ed8-3c64-402f-99d3-3dd2710174fa']",52,,,,,,,,,,,,,,,,,,Wales,907,00:04:52.175,Pass,True
,,,,,,,,,,,,,,,,,0.883808,,,,,,,,,,,,b02170f0-b8ed-492d-bfc6-bd0143a7e264,242,,,"[84.2, 0.1]",3857261,5,,,,,1.5989579,,,,"[84.0, 7.2]",,Low Pass,,7.102816,True,,Incomplete,,Jude Bellingham,30714.0,,,,,,Throw-in,1,From Throw In,Luke Shaw,3382.0,Left Back,11,England,768,"['5b3fdc75-6d85-4f63-913b-eb5314af000e', 'a7b559f9-b6d1-46f8-8e60-93f5fa2a0553']",9,,,,,,,,,,,,,,,,,,England,768,00:05:09.580,Pass,
